NAME;LUN;LUN_REDUCED;NAMETYPE;TYPE;SUBTYPE;PERIOD;GEOLOGY;NAMEDETAIL;NAMEORIGIN;LANGRENUS;HEVELIUS;RICCIOLI;WORK;COUNTRY;NATIONLITY;CENTURYN;CENTURYC;BIRTHPLACE;BIRTHDATE;DEATHPLACE;DEATHDATE;FACTS;LONGIN;LONGIN360;LONGIC;LATIN;LATIC;FACE;QUADRANT;AREA;RUKL;RUKLC;VISCARDY;HATFIELD;WESTFALL;WOOD;LOPAM;LENGTHKM;WIDEKM;LENGTHMI;WIDEMI;HEIGHTM;HEIGHTFE;RAPPORT;PROFIL;GENERAL;SLOPES;WALLS;FLOOR;INTERESTN;INTERESTC;LUNATION;MOONDAYS;MOONDAYM;DIAMINST;THINSTRU;PRINSTRU;IAU_FEATURE_NAME;IAU_CLEAN_FEATURE_NAME;IAU_FEATURE_ID;IAU_DIAMETER;IAU_CENTER_LATITUDE;IAU_CENTER_LONGITUDE;IAU_NORTHERN_LATITUDE;IAU_SOUTHERN_LATITUDE;IAU_EASTERN_LONGITUDE;IAU_WESTERN_LONGITUDE;IAU_COORDINATE_SYSTEM;IAU_CONTINENT;IAU_ETHNICITY;IAU_FEATURE_TYPE;IAU_FEATURE_TYPE_CODE;IAU_QUAD_NAME;IAU_QUAD_CODE;IAU_APPROVAL_STATUS;IAU_APPROVAL_DATE;IAU_REFERENCE;IAU_ORIGIN;IAU_LINK
Rifrattore da 50 mm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PONTANUS;AA2842S01436E;2842S01436;AA;Cratere;;Pre-Nectariano (da -4.55 miliardi di anni a -3.92 miliardi di anni) ?;;Giovanni G. Pontano;Riccioli (1651);Nome non assegnato;Nome non assegnato;Pontanus;Uomo politico;Italia;italiano;15;15° secolo;Cerreto;1427;Napoli;1503;Fondatore dell'Accademia di Napoli.  Autore di vari trattati filosofici e astronomici.;14.356171;14.356171;14.356° East;-28.422295;28.422° South;Nearside;Sud-Est;Regione ad Est del cratere Catharina;56;Azophi;121;13d2 / 14d8;351S 357S 148S 154S 161S 167S;;IV-089-H1 IV-096-H1;58;58;35;35;2120;6400;0.0366;A__________________________________________________________A;Formazione deformata e distrutta.;Versanti disseminati di piccoli crateri tra cui uno a Nord e 2 a Nord-Est, e su cui si trova Pontanus V a Sud-Ovest e il curioso Pontanus C a Sud-Est.;Pareti deformate e poco elevate.;Fondo molto tormentato. Linee di creste e piccoli crateri.;3;Formazione molto interessante;6;6 giorni dopo la Luna Nuova;5 giorni dopo la Luna Piena;30;Binocolo 10x;Rifrattore da 50 mm;Pontanus;Pontanus;4797;55.6623;-28.4222951012239;14.356170744829;-27.5044612884521;-29.3401279449463;15.4003314971924;13.3120288848877;LOLA2011;Europe;Italy;Crater, craters;AA;Rupes Altai;LAC-96;Adopted by IAU;1935-01-01 00:00:00;;Pontano, Giovanni Gioviani. Italian astronomer (1427-1503).;http://planetarynames.wr.usgs.gov/Feature/4797
PONTECOULANT;AA5878S06607E;5878S06607;AA;Cratere;;Nectariano Tipico (da -3.92 miliardi di anni a -3.85 miliardi di anni);;Philippe G. le Doulcet de Pontécouland;Mädler (1837);Nome non assegnato;Nome non assegnato;Nome non assegnato;Matematico e astronomo;Francia;francese;20;20° secolo;?;1795;?;1874;Calcolò il ritorno della cometa di Halley nel 1835.;66.067301;66.067301;66.067° East;-58.778794;58.779° South;Nearside;Sud-Est;Bordo Sud-Sud-Est della Luna;76;Watt;32;16f3;303S 309S Q4S/SE 099C 105C/S 112S;MM104;IV-178-H3 IV-184-H3 IV-064-H1 IV-044-H3 IV-059-H1;91;91;55;55;?;?;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Formazione circolare.;Versanti abbastanza scoscesi su cui si trovano un cratere a Sud e Pontecoulant A a Nord-Ovest.;Pareti abbastanza alte e terrazzate.;Fondo piatto con un piccolo cratere a Nord-Ovest.;3;Formazione molto interessante;2;2 giorni dopo la Luna Nuova;1 giorno dopo la Luna Piena;30;Binocolo 10x;Rifrattore da 50 mm;Pontécoulant;Pontecoulant;4798;91.4045;-58.7787943404092;66.0673013868871;-57.2715015411377;-60.2860832214355;68.974084854126;63.1607227325439;LOLA2011;Europe;France;Crater, craters;AA;Biela;LAC-128;Adopted by IAU;1935-01-01 00:00:00;;Philippe Gustave Doulcet, Comte De Pontécoulant. French mathematician (1795-1874).;http://planetarynames.wr.usgs.gov/Feature/4798
PORTER;AA5615S01018W;5615S01018;AA;Cratere;;Pre-Imbriano (da -4.55 miliardi di anni a -3.85 miliardi di anni) ?;;Russel W. Porter (ex Clavius B);(??);Nome non assegnato;Nome non assegnato;Nome non assegnato;Ottico e fabbricante;Germania;tedesco;20;20° secolo;?;1871;?;1949;??;-10.182864;349.817136;10.183° West;-56.146803;56.147° South;Nearside;Sud-Ovest;Bordo Meridionale della Luna;72;Clavius;54;10d3;018S 024S 029S 174S 179S 183S 191S;;;53;53;32;32;2800;8500;0.0538;A_______________________________________A;Formazione circolare situata sulla parete Nord-Est di Clavius.;Versanti abbastanza scoscesi.;;Fondo piatto. Imponente montagna centrale che si prolunga con una linea di creste verso Est. Catena di piccoli crateri a Sud-Ovest.;3;Formazione molto interessante;8;1 giorno dopo il Primo Quarto;all'Ultimo Quarto;30;Binocolo 10x;Rifrattore da 50 mm;Porter;Porter;4803;51.465;-56.1468032224032;349.817135645379;-55.2981986999512;-56.9954071044922;351.34076499939;348.293508529663;LOLA2011;North America;American;Crater, craters;AA;Clavius;LAC-126;Adopted by IAU;1970-01-01 00:00:00;;Russell Williams. American telescope designer (1871-1949).;http://planetarynames.wr.usgs.gov/Feature/4803
POSIDONIUS;AA3188N02999E;3188N02999;AA;Circo;;Imbriano Superiore (da -3.8 miliardi di anni a -3.2 miliardi di anni);;Posidonio;Riccioli (1651);Lafaillii;Insula Macra;Posidonius;Scrittore;Grecia;greco;-2;2° secolo a.C.;Aparnée;135 a.C.;Roma;51 a.C.;Fondatore della scuola di filosofia di Rodi. Precettore di Cicerone e di Pompeo.;29.991277;29.991277;29.991° East;31.878317;31.878° North;Nearside;Nord-Est;Regione a Nord-Est del Mare Serenitatis;14;Hercules;312;1b7 / 2a1 / 2a2 / 3g8 / 4g3;328N/C 334N 343N 131N 135N/C 143N 148N;MM81 L100/020;IV-086-H1 IV-079-H1;96;96;58;58;0;0;0.0242;A__________________________________________________________________________________________A;Formazione circolare. Costituisce una notevole coppia con Chacornac.;Versanti poco scoscesi su cui si trova il trio Posidonius O I e B a Nord.;Pareti abbastanza alte.;Fondo piatto con numerosi piccoli crateri tra cui Posidonius A e C, e Rimae Posidonius. Linee di creste.;4;Formazione eccezionale;5;5 giorni dopo la Luna Nuova;4 giorni dopo la Luna Piena;30;Binocolo 10x;Rifrattore da 50 mm;Posidonius;Posidonius;4808;95.0574;31.8783172967954;29.9912767965713;33.4457149505615;30.3109226226807;31.8371524810791;28.1454029083252;LOLA2011;Europe;Greek;Crater, craters;AA;Mare Serenitatis;LAC-42;Adopted by IAU;1935-01-01 00:00:00;;Of Apamea. Greek geographer (135(?)-51(?) B.C.).;http://planetarynames.wr.usgs.gov/Feature/4808
PRINZ;AA2549N04414W;2549N04414;AA;Cratere;;Imbriano Inferiore (da -3.85 miliardi di anni a -3.8 miliardi di anni);;Wilhelm Prinz;Krieger / König (1912);Nome non assegnato;Nome non assegnato;Nome non assegnato;Astronomo;Germania;tedesco;19;19° secolo;?;1857;?;1910;Autore di uno studio comparativo della Terra e della Luna.;-44.141544;315.858456;44.142° West;25.487843;25.488° North;Nearside;Nord-Ovest;Regione tra Oceanus Procellarum e Mare Imbrium;19;Brayley;338;7c8 / 8d2;048N 055N 061N 225N;MM169;IV-150-H3 IV-144-H3 IV-151-H1;48;48;29;29;1010;3100;0.0215;A_____________________________________________________________________________________________________A;Formazione circolare.;Versanti poco scoscesi su cui si trovano Rimae Aristarchus a Nord-Ovest e Rimae Prinz a Nord.;Pareti poco elevate, inglobate a Sud-Ovest nella lava dell'Oceanus Procellarum.;Fondo piatto riempito di lava. Collina centrale.;3;Formazione molto interessante;11;4 giorni dopo il Primo Quarto;3 giorni dopo l'Ultimo Quarto;30;Binocolo 10x;Rifrattore da 50 mm;Prinz;Prinz;4825;46.1285;25.4878429838803;315.858456241624;26.2484760284424;24.7272129058838;316.701063156128;315.015851974487;LOLA2011;Europe;Germany;Crater, craters;AA;Aristarchus;LAC-39;Adopted by IAU;1935-01-01 00:00:00;;Wilhelm. German-Belgian astronomer (1857-1910).;http://planetarynames.wr.usgs.gov/Feature/4825
PROCLUS;AA1609N04689E;1609N04689;AA;Cratere;;Copernicano (da -1.1 miliardi di anni ad oggi);;Proclo Diadoco;Riccioli (1651);Puteani;Mons Corax;Proclus;Filosofo;Grecia;greco;5;5° secolo d.C.;Costantinopoli;412;Atene;485;Direttore della scuola neoplatonica nel 452. Autore degli 'Elementi di teologia'.;46.894300;46.894300;46.894° East;16.087753;16.088° North;Nearside;Nord-Est;Bordo Nord-Occidentale del Mare Crisium;26;Cleomedes;264;3d5;315N/C 323N/C 124N;MM93 L100/012;IV-061-H2 IV-066-H2;28;28;17;17;2400;7300;0.0857;A________________________A;Formazione a forma di pentagono.;Versanti scoscesi su cui si trovano Proclus K a Nord-Ovest, Proclus R ad Ovest, e Proclus S e P a Sud-Est.;Pareti abbastanza alte.;Fondo abbastanza piatto poco esteso. Piccola montagna centrale. Raggi.;3;Formazione molto interessante;4;4 giorni dopo la Luna Nuova;3 giorni dopo la Luna Piena;30;Binocolo 10x;Rifrattore da 50 mm;Proclus;Proclus;4827;26.9081;16.0877530848295;46.8942998641061;16.5314426422119;15.644063949585;47.3559589385986;46.432638168335;LOLA2011;Europe;Greek;Crater, craters;AA;Macrobius;LAC-43;Adopted by IAU;1935-01-01 00:00:00;;Diadochos (The Successor). Greek mathematician, astronomer, philosopher (410-485).;http://planetarynames.wr.usgs.gov/Feature/4827
PROCTOR;AA4643S00504W;4643S00504;AA;Cratere;;Pre-Imbriano (da -4.55 miliardi di anni a -3.85 miliardi di anni) ?;;Mary Proctor;Commissione 17 dell'UAI (1935);Nome non assegnato;Nome non assegnato;Nome non assegnato;Astronomo;USA;americano;20;20° secolo;?1;1862;?;1957;??;-5.044022;354.955978;5.044° West;-46.429214;46.429° South;Nearside;Sud-Ovest;Regione Orientale del cratere Tycho;65;Walter;94;10c5 / 14g5;003S 009S 018S 179S 183S;;IV-119-H2 IV-112-H2;53;53;32;32;?;?;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Formazione circolare situata sul versante Nord di Maginus.;Versanti abbastanza scoscesi su cui si trovano Proctor K a Sud-Est e Proctor A a Sud-Ovest.;Pareti poco elevate su cui si trovano due piccoli crateri a Nord-Ovest e uno a Nord.;Fondo piatto con piccoli crateri di cui uno prominente ad Est, fessurazioni e colline.;3;Formazione molto interessante;7;al Primo Quarto;6 giorni dopo la Luna Piena;30;Binocolo 10x;Rifrattore da 50 mm;Proctor;Proctor;4828;47.6382;-46.4292139785069;354.955978071986;-45.6437110900879;-47.2147159576416;356.095655441284;353.816305160522;LOLA2011;North America;American;Crater, craters;AA;Tycho;LAC-112;Adopted by IAU;1935-01-01 00:00:00;;Mary. American astronomer (1862-1957).;http://planetarynames.wr.usgs.gov/Feature/4828
PROMONTORIUM AGARUM;PR1387N06573E;1387N06573;PR;Promontorio;;Pre-Imbriano (da -4.55 miliardi di anni a -3.85 miliardi di anni) ?;;Promontorio d'Agarum (Capo del Mar d'Azov);Hevelius (1647);Nome non assegnato;Prom. Agarum;Nome non assegnato;;;;0;;;;;;;65.734165;65.734165;65.734° East;13.871688;13.872° North;Nearside;Nord-Est;Bordo Orientale della Luna;38;Neper;263;3b4;303C Q4E 099N 105N 112N;;;0;20;0;12;?;?;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Elevato promontorio montuoso situato sul bordo orientale del Mare Crisium.;;;;1;Formazione di scarso interesse;2;2 giorni dopo la Luna Nuova;1 giorno dopo la Luna Piena;30;Binocolo 10x;Rifrattore da 50 mm;Promontorium Agarum;Promontorium Agarum;4838;62.4622;13.8716883912263;65.734165117279;14.5766773223877;13.1080341339111;66.7814693450928;64.8095073699951;LOLA2011;Europe;Russia;Promontorium, promontoria;PR;Mare Undarum;LAC-62;Adopted by IAU;1935-01-01 00:00:00;;Named from cape in Sea of Azov.;http://planetarynames.wr.usgs.gov/Feature/4838
PROMONTORIUM AGASSIZ;PR4240N00177E;4240N00177;PR;Promontorio;;Imbriano (da -3.85 miliardi di anni a -3.2 miliardi di anni) ?;;Promontorio d'Agassiz (Louis Agassiz);Schmidt  (1878);Nome non assegnato;Prom. Leucopetra;Nome non assegnato;Naturalista;Svizzera;svizzero;19;19° secolo;Môtier;1807;Cambridge;1873;Specialista di pesci e di glaciazioni. Oppositore del trasformismo.;1.768661;1.768661;1.769° East;42.397903;42.398° North;Nearside;Nord-Est;Regione a Nord del cratere Archimedes;12;Aristillus;355;2f3;357N 003N 009N 161N 167N 174N 179N 183N;;IV-115-H2;0;15;0;9;?;?;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Promontorio situato all'estremo Sud delle Alpi e diretto verso il Mare Imbrium.;;;;3;Formazione molto interessante;7;al Primo Quarto;6 giorni dopo la Luna Piena;50;Rifrattore da 50 mm;Rifrattore da 100 mm;Promontorium Agassiz;Promontorium Agassiz;4839;18.8363;42.3979033650978;1.76866094957837;42.6428089141846;42.0797328948975;2.16484260559082;1.33077812194824;LOLA2011;Europe;Switzerland;Promontorium, promontoria;PR;Cassini;LAC-25;Adopted by IAU;1935-01-01 00:00:00;;Jean Louis Rodolphe. Swiss zoologist, geologist (1807-1873).;http://planetarynames.wr.usgs.gov/Feature/4839
PROMONTORIUM ARCHERUSIA;PR1680N02194E;1680N02194;PR;Promontorio;;Pre-Imbriano (da -4.55 miliardi di anni a -3.85 miliardi di anni) ?;;Promontorio dell'Antica Russia (Capo Mar Nero);Hevelius (1647);Nome non assegnato;Prom. Archerusia;Nome non assegnato;;;;0;;;;;;;21.943422;21.943422;21.943° East;16.804339;16.804° North;Nearside;Nord-Est;Parte Sud-Orientale del Mare Serenitatis;24;Bessel;285;1c4 / 3h5;343N 143C 148C 154C;;;40;8;24;5;1500;4500;0.0375;A_________________________________________________________A;Promontorio situato all'estremità Sud del Mare Serenitatis. Punto di inizio delle Rimae Plinius.;;;;2;Formazione abbastanza interessante;5;5 giorni dopo la Luna Nuova;4 giorni dopo la Luna Piena;50;Rifrattore da 50 mm;Rifrattore da 100 mm;Promontorium Archerusia;Promontorium Archerusia;4840;11.2128;16.8043392516194;21.943422024163;16.9292621612549;16.6425380706787;22.1492481231689;21.7459278106689;LOLA2011;Europe;Russia;Promontorium, promontoria;PR;Mare Serenitatis;LAC-42;Adopted by IAU;1961-01-01 00:00:00;;Named from cape on the Black Sea.;http://planetarynames.wr.usgs.gov/Feature/4840
PROMONTORIUM DEVILLE;PR4331N00114E;4331N00114;PR;Promontorio;;Imbriano (da -3.85 miliardi di anni a -3.2 miliardi di anni) ?;;Promontorio Deville (Charles Sainte-Claire Deville);Schmidt  (1878);Nome non assegnato;Nome non assegnato;Nome non assegnato;Geologo;Francia;francese;19;19° secolo;Saint-Thomas;1814;Parigi;1876;Fondatore dell'Osservatorio meteorologico di Montsouris. Membro dell'Accademia delle Scienze nel 1857.;1.135231;1.135231;1.135° East;43.308728;43.309° North;Nearside;Nord-Est;Regione a Nord del cratere Archimedes;12;Aristillus;355;2f4;357N 003N 009N 167N 174N 179N 183N;;IV-115-H2;0;15;0;9;?;?;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Promontorio situato nelle Alpi a Sud del Monte Bianco e diretto verso il Mare Imbrium.;;;;2;Formazione abbastanza interessante;7;al Primo Quarto;6 giorni dopo la Luna Piena;50;Rifrattore da 50 mm;Rifrattore da 100 mm;Promontorium Deville;Promontorium Deville;4841;16.5554;43.308728030171;1.13523085363631;43.5978336334229;43.0757541656494;1.44812965393066;0.761655807495117;LOLA2011;Europe;France;Promontorium, promontoria;PR;Cassini;LAC-25;Adopted by IAU;1935-01-01 00:00:00;;Sainte-Claire Charles. French geologist (1814-1876).;http://planetarynames.wr.usgs.gov/Feature/4841
PROMONTORIUM FRESNEL;PR2863N00475E;2863N00475;PR;Promontorio;;Imbriano (da -3.85 miliardi di anni a -3.2 miliardi di anni) ?;;Promontorio Fresnel (Agostoin Fresnel);Schmidt  (1878);Nome non assegnato;Nome non assegnato;Nome non assegnato;Fisico;Francia;francese;19;19° secolo;Chambrais;1788;Ville d'Avray;1827;Membro dell'Accademia delle Scienze nel 1823.  Specialista della rifrazione e della diffrazione. Inventore delle lenti e degli specchi che portano il suo nome.;4.747300;4.747300;4.747° East;28.628847;28.629° North;Nearside;Nord-Est;Regione dei Monti Appennini;22;Conon;328;1f7 / 2e1;357N 167N 174N;;;0;30;0;18;?;?;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Promontorio situato all'estremità Nord degli Appennini.  C'è una breccia tra i Monti Appennini e i Monti Caucaso.;;;;2;Formazione abbastanza interessante;7;al Primo Quarto;6 giorni dopo la Luna Piena;30;Binocolo 10x;Rifrattore da 50 mm;Promontorium Fresnel;Promontorium Fresnel;4842;20;28.6288465022128;4.74729975810932;29.0607204437256;28.2986888885498;4.99913215637207;4.45073890686035;LOLA2011;Europe;France;Promontorium, promontoria;PR;Montes Apenninus;LAC-41;Adopted by IAU;1935-01-01 00:00:00;;Augustin Jean. French optician (1788-1827).;http://planetarynames.wr.usgs.gov/Feature/4842
PROMONTORIUM HERACLIDES;PR4060N03410W;4060N03410;PR;Promontorio;;Imbriano (da -3.85 miliardi di anni a -3.2 miliardi di anni) ?;;Promontorio Eraclide;Riccioli (1651);Prom. S. Vincetii;Nome non assegnato;Promontorium Heraclides;Astronomo;Grecia;greco;-4;4° secolo a.C.;Eraclea del Ponto;390 a.C.;?;310 a.C.;Discepolo di Platone, che ammetteva la rotazione della Terra.;-34.097191;325.902809;34.097° West;40.598622;40.599° North;Nearside;Nord-Ovest;Parte Nord-Occidentale del Mare Imbrium;10;Sinus Iridum;387;6f4 / 8a5;040N 048N 055N 201N 205N 213N;;IV-139-H2;0;30;0;18;1700;5200;0;Altezza ignota. Visualizzazione impossibile.;Promontorio poco alto, al termine dei Monti Jura. Ad Ovest inizia il Sinus Iridum.;;;;3;Formazione molto interessante;10;3 giorni dopo il Primo Quarto;2 giorni dopo l'Ultimo Quarto;30;Binocolo 10x;Rifrattore da 50 mm;Promontorium Heraclides;Promontorium Heraclides;4843;50;40.5986219811393;325.902808734466;41.6299800872803;39.774263381958;327.098226547241;324.782651901245;LOLA2011;Europe;Greek;Promontorium, promontoria;PR;Sinus Iridum;LAC-24;Adopted by IAU;1935-01-01 00:00:00;;Ponticus. Greek astronomer (c. 388-310 B.C.).;http://planetarynames.wr.usgs.gov/Feature/4843
PROMONTORIUM KELVIN;PR2695S03345W;2695S03345;PR;Promontorio;;Pre-Imbriano (da -4.55 miliardi di anni a -3.85 miliardi di anni) ?;;Promontorio Kelvin (Sir William Thomson Lord Kelvin);Krieger / König (1912);Nome non assegnato;Nome non assegnato;Nome non assegnato;Fisico;Gran Bretagna;britannico;19;19° secolo;Belfast;1824;Strathclyde;1907;Presidente della Royal Society nel 1890. Specialista di termodinamica e di elettricità. Inventore del galvanometro. Studi sulle maree e sulla contrazione del Sole. Inventore di un regolo calcolatore.;-33.445337;326.554663;33.445° West;-26.948208;26.948° South;Nearside;Sud-Ovest;Regione del Mare Humorum;52;Gassendi;173;9g3 / 11b2;036S 040C/S 048C/S 201S 205C 213C/S;;;40;30;24;18;?;?;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Promontorio triangolare.;Si trova sul bordo Sud-Orientale del Mare Humorum.;Vicino alla Rupes Kelvin.;;3;Formazione molto interessante;10;3 giorni dopo il Primo Quarto;2 giorni dopo l'Ultimo Quarto;30;Binocolo 10x;Rifrattore da 50 mm;Promontorium Kelvin;Promontorium Kelvin;4844;45.0064;-26.9482080351267;326.554662626524;-26.1375694274902;-27.6525287628174;327.270883560181;325.997869491577;LOLA2011;Europe;Scotland;Promontorium, promontoria;PR;Mare Humorum;LAC-93;Adopted by IAU;1935-01-01 00:00:00;;William Thomson, Lord Kelvin. Scottish natural philosopher (1824-1907).;http://planetarynames.wr.usgs.gov/Feature/4844
PROMONTORIUM LAPLACE;PR4684N02551W;4684N02551;PR;Promontorio;;Imbriano (da -3.85 miliardi di anni a -3.2 miliardi di anni) ?;;Promontorio Laplace (Pierre Simon Marzoese di Laplace);Mädler (1837);Promontorium Clavii;Prom. Apollinis;Nome non assegnato;Astronomo, matematico e fisico;Francia;francese;18;18° secolo;Beaumont en Auge;1749;Parigi;1827;Membro dell'Accademia delle Scienze nel 1783. Ipotesi dell'origine nebulare del Sistema Solare nel 1796. Lavori di meccanica celeste dal 1798 al 1825. Teoria delle probabilità nel 1812. Lavori sui gas e sui suoni.;-25.507719;334.492281;25.508° West;46.844919;46.845° North;Nearside;Nord-Ovest;Parte Nord-Occidentale del Mare Imbrium;10;Sinus Iridum;384;6,00E+05;024N 029N 036N 040N 048N 191N 201N 205N;;IV-139-H2;0;20;0;12;2600;7900;0;Altezza ignota. Visualizzazione impossibile.;Promontorio abbastanza elevato, situato alla fine dei Montes Jura. Ad Est inizia il Sinus Iridum.;;;;2;Formazione abbastanza interessante;9;2 giorni dopo il Primo Quarto;1 giorno dopo l'Ultimo Quarto;30;Binocolo 10x;Rifrattore da 50 mm;Promontorium Laplace;Promontorium Laplace;4845;50;46.8449186302077;334.49228064633;47.6290378570557;45.9541721343994;335.720426559448;333.320905685425;LOLA2011;Europe;France;Promontorium, promontoria;PR;Sinus Iridum;LAC-24;Adopted by IAU;1935-01-01 00:00:00;;Pierre Simon. French mathematician, astronomer (1749-1827).;http://planetarynames.wr.usgs.gov/Feature/4845
PROMONTORIUM TAENARIUM;PR1863S00734W;1863S00734;PR;Promontorio;;Pre-Imbriano (da -4.55 miliardi di anni a -3.85 miliardi di anni) ?;;Promontorio Taenarium (nome del Capo Matapan nell'Antica Grecia);Hevelius (1647);Nome non assegnato;Prom. Taenarium;Nome non assegnato;;;;0;;;;;;;-7.342180;352.657820;7.342° West;-18.630116;18.630° South;Nearside;Sud-Ovest;Regione del Mare Humorum;54;Birt;162;9b3 / 13h4;018S 179C;;;0;40;0;24;700;2100;0;Altezza ignota. Visualizzazione impossibile.;Promontorio poco elevato, situato sul bordo orientale del Mare Nubium.;Separa il Mare Nubium in 2 parti simili, quella a Nord e quella a Sud.;Termina all'estremità Nord della Rupes Recta vicino Thebit D.;;2;Formazione abbastanza interessante;8;1 giorno dopo il Primo Quarto;all'Ultimo Quarto;30;Binocolo 10x;Rifrattore da 50 mm;Promontorium Taenarium;Promontorium Taenarium;4846;70;-18.6301155597052;352.65782032211;-17.620943069458;-19.3960189819336;353.979009628296;351.512540817261;LOLA2011;Europe;Greek;Promontorium, promontoria;PR;Purbach;LAC-95;Adopted by IAU;1961-01-01 00:00:00;;Named from cape in Greece. now Matapan or Tainaron.;http://planetarynames.wr.usgs.gov/Feature/4846
PROTAGORAS;AA5602N00734E;5602N00734;AA;Cratere;;Imbriano Inferiore (da -3.85 miliardi di anni a -3.8 miliardi di anni);;Protagora;Schmidt  (1878);Nome non assegnato;Scopuli Hyperborei;Nome non assegnato;Filosofo;Grecia;greco;-5;5° secolo a.C.;Abdera;485 a.C.;?;411 a.C.;Eccellente oratore, ideatore dell'arte della persuasione. Autore di un 'Trattato dell'Essere' e di 'Intorno agli Dei'.;7.340693;7.340693;7.341° East;56.017665;56.018° North;Nearside;Nord-Est;Bordo Settentrionale della Luna;4;Archytas;395;2e6 / 2f6;357N 003N 009N 143N 154N 161N 167N;;IV-115-H3 IV-104-H1 IV-122-H3 IV-116-H1 IV-110-H3;22;22;13;13;2100;6400;0.0955;A_____________________A;Formazione circolare.;Versanti poco scoscesi.;Alte pareti leggermente terrazzate.;Fondo tormentato.;2;Formazione abbastanza interessante;6;6 giorni dopo la Luna Nuova;5 giorni dopo la Luna Piena;30;Binocolo 10x;Rifrattore da 50 mm;Protagoras;Protagoras;4849;21.0532;56.0176649483189;7.34069269574741;56.3648090362549;55.6705226898193;7.96172904968262;6.71965599060059;LOLA2011;Europe;Greek;Crater, craters;AA;Plato;LAC-12;Adopted by IAU;1935-01-01 00:00:00;;Greek philosopher (c. 485-415 B.C.).;http://planetarynames.wr.usgs.gov/Feature/4849
PTOLEMAEUS;AA0916S00184W;0916S00184;AA;Circo;;Pre-Nectariano (da -4.55 miliardi di anni a -3.92 miliardi di anni);;Claudio Tolomeo;Riccioli (1651);Innocentii X;Mons Sipylus;Ptolemaeus;Astronomo, matematico e geografo;Grecia;greco;2;2° secolo d.C.;Tolemaide della Tebaide;90;Canopo;170;Numerosi lavori sulle proiezioni cartografiche e sulla teoria dei suoni. Autore dell'Almagesto, opera enciclopedica in 13 libri, in cui è sviluppata la teoria geocentrica.;-1.837347;358.162653;1.837° West;-9.160472;9.160° South;Nearside;Sud-Ovest;Regione del cratere Ptolemaeus;44;Ptolemaeus;206;13g6;003C 009C 174C 179C 183C;ST06/02  MM136;IV-108-H2 IV-101-H3 IV-108-H3;154;154;93;93;0;0;0.0157;Troppo piatto. Visualizzazione impossibile.;Formazione circolare che costituisce un notevole trio con Alphonsus e Arzachel.;Versanti poco scoscesi disseminati di tanti piccoli crateri e su cui si trova una catena di piccoli crateri a Nord-Est.;Alte pareti.;Fondo piatto molto esteso contenente Ammonius e vari crateri fantasma. Piccoli crateri, depressioni e colline.;4;Formazione eccezionale;7;al Primo ;;;;;Ptolemaeus;Ptolemaeus;4860;153.669;-9.16047233396922;358.162652691746;-6.62663459777821;-11.6943092346191;360.728444503784;355.595865249634;LOLA2011;Europe;Greek;Crater, craters;AA;Ptolemaeus;LAC-77;Adopted by IAU;1935-01-01 00:00:00;;Ptolemy, Claudius. Greek astronomer, mathematician, geographer (c. 87-150).;http://planetarynames.wr.usgs.gov/Feature/4860
Quarto;;;;6 giorni dopo la Luna Piena;;5;;Occhio nudo;Binocolo 10x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
