NAME;LUN;LUN_REDUCED;NAMETYPE;TYPE;SUBTYPE;PERIOD;GEOLOGY;NAMEDETAIL;NAMEORIGIN;LANGRENUS;HEVELIUS;RICCIOLI;WORK;COUNTRY;NATIONLITY;CENTURYN;CENTURYC;BIRTHPLACE;BIRTHDATE;DEATHPLACE;DEATHDATE;FACTS;LONGIN;LONGIN360;LONGIC;LATIN;LATIC;FACE;QUADRANT;AREA;RUKL;RUKLC;VISCARDY;HATFIELD;WESTFALL;WOOD;LOPAM;LENGTHKM;WIDEKM;LENGTHMI;WIDEMI;HEIGHTM;HEIGHTFE;RAPPORT;PROFIL;GENERAL;SLOPES;WALLS;FLOOR;INTERESTN;INTERESTC;LUNATION;MOONDAYS;MOONDAYM;DIAMINST;THINSTRU;PRINSTRU;IAU_FEATURE_NAME;IAU_CLEAN_FEATURE_NAME;IAU_FEATURE_ID;IAU_DIAMETER;IAU_CENTER_LATITUDE;IAU_CENTER_LONGITUDE;IAU_NORTHERN_LATITUDE;IAU_SOUTHERN_LATITUDE;IAU_EASTERN_LONGITUDE;IAU_WESTERN_LONGITUDE;IAU_COORDINATE_SYSTEM;IAU_CONTINENT;IAU_ETHNICITY;IAU_FEATURE_TYPE;IAU_FEATURE_TYPE_CODE;IAU_QUAD_NAME;IAU_QUAD_CODE;IAU_APPROVAL_STATUS;IAU_APPROVAL_DATE;IAU_REFERENCE;IAU_ORIGIN;IAU_LINK
FEOKTISTOV;AA3073N14050E;3073N14050;AA;Cràter;;;;Konstantin P. Feoktistov;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Cosmonauta;URSS;soviètic;20;segle 20è;??;1926;Vivant;Vivant;Cosmonauta membre de les missions Soyuz.;140.501363;140.501363;140.501° East;30.734708;30.735° North;Cara oculta;Nord-Est;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;;23;23;14;14;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Feoktistov;Feoktistov;1936;22.0627;30.73470783;140.5013629;31.09850121;30.37091637;140.9241886;140.0785389;LOLA2011;Europe;Soviet;Crater, craters;AA;Mare Moscoviense;LAC-48;Adopted by IAU;01.01.1970 00:00;;Konstantin P.. Soviet cosmonaut (1926-2009).;http://planetarynames.wr.usgs.gov/Feature/1936
FERMI;AA1961S12324E;1961S12324;AA;Cràter;;;;Enrico Fermi;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Físic;Itàlia;italià;20;segle 20è;Rome;1901;Chicago;1954;Nombroses investigacions en física de les partícules atòmiques. Descobridor de les propietats del neutró. Responsable de la primera pila atòmica a Chicago. Premi Nobel en 1938.;123.241404;123.241404;123.241° East;-19.60965;19.610° South;Cara oculta;Sud-Est;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;IV-123-M III-121-M I-136-M;183;183;108;108;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Fermi;Fermi;1940;241.407;-19.60965005;123.2414041;-15.64485741;-23.60827827;127.5116138;119.0683537;LOLA2011;Europe;Italy;Crater, craters;AA;Fermi;LAC-101;Adopted by IAU;01.01.1970 00:00;;Enrico. Italian-American physicist. Nobel laureate (1901-1954).;http://planetarynames.wr.usgs.gov/Feature/1940
FERSMAN;AA1790N12606W;1790N12606;AA;Cràter;;;;Aleksandr Ievguenievitch Fersman;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Geòleg;Rússia;rus;20;segle 20è;Sant Petersburg;1883;Sotchi;1945;Autor d'un destacat tractat de geoquímica. Realitzador d'un inventari dels recursos minerals de l'URSS. Director de l'Institut Lomonossov.;-126.062294;233.937706;126.062° West;17.902883;17.903° North;Cara oculta;Nord-Oest;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;V-024-H2 V-024-M;151;151;89;89;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Fersman;Fersman;1945;148.144;17.90288319;233.9377058;20.34599876;15.45977211;236.5045452;231.3704891;LOLA2011;Europe;Soviet;Crater, craters;AA;Fersman;LAC-53;Adopted by IAU;01.01.1970 00:00;;Aleksandr Yevgenyevich. Soviet geochemist (1883-1945).;http://planetarynames.wr.usgs.gov/Feature/1945
FESENKOV;AA2316S13514E;2316S13514;AA;Cràter;;;;Vasiliy Grigor'evich Fesenkov;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Astrofísic;URSS;soviètic;20;segle 20è;??;1889;??;1972;??;135.141435;135.141435;135.141° East;-23.15896;23.159° South;Cara oculta;Sud-Est;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;;35;35;21;21;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Fesenkov;Fesenkov;1947;36.1183;-23.15896023;135.1414349;-22.56340027;-23.75451851;135.7891827;134.4937;LOLA2011;Europe;Russia;Crater, craters;AA;Gagarin;LAC-102;Adopted by IAU;01.01.1973 00:00;;Vasilii Grigor'evich. Russian astrophysicist (1889-1972).;http://planetarynames.wr.usgs.gov/Feature/1947
FINSEN;AA4229S17772W;4229S17772;AA;Cràter;;;;Niels Ryberg Finsen;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Metge;Dinamarca;danès;19;segle 19è;??;1860;??;1904;Fototerapeuta. Premi Nobel.;-177.720533;182.279467;177.721° West;-42.291445;42.291° South;Cara oculta;Nord-Oest;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;V-043-M V-065-M;72;72;42;42;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Finsen;Finsen;1959;72.9789;-42.2914445;182.279467;-41.08813667;-43.49474907;183.9049358;180.6537113;LOLA2011;Europe;Denmark;Crater, craters;AA;Oppenheimer;LAC-120;Adopted by IAU;01.01.1979 00:00;;Niels Ryberg. Danish phototherapist. Nobel laureate (1860-1904).;http://planetarynames.wr.usgs.gov/Feature/1959
FIRSOV;AA0420N11270E;0420N11270;AA;Cràter;;;;Georgij F. Firsov;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Enginyer;URSS;soviètic;20;segle 20è;??;1928;??;1971;Dissenyador de llançaments espacials;112.697262;112.697262;112.697° East;4.204308;4.204° North;Cara oculta;Nord-Est;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;;51;51;30;30;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Firsov;Firsov;1964;50.998;4.204308164;112.6972617;5.045232773;3.363386154;113.540659;111.8539066;LOLA2011;Europe;Soviet;Crater, craters;AA;Ostwald;LAC-65;Adopted by IAU;01.01.1970 00:00;;Georgij Frolovich. Soviet rocketry engineer (1917-1960).;http://planetarynames.wr.usgs.gov/Feature/1964
FISCHER;AA0799N14244E;0799N14244;AA;Cràter;;;;Emil Hermann Fischer;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Químic;Alemanya;alemany;19;segle 19è;Euskirchen;1852;Berlín;1919;Nombroses investigacions en química orgànica. Síntesi de la glucosa i de la fructosa. Premi Nobel en 1902.;142.43913;142.43913;142.439° East;7.989877;7.990° North;Cara oculta;Nord-Est;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;;30;30;18;18;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Fischer;Fischer;1966;30.4767;7.989876694;142.4391295;8.492406845;7.487348557;142.9465771;141.9316845;LOLA2011;Europe;Germany;Crater, craters;AA;Mendeleev;LAC-66;Adopted by IAU;01.01.1976 00:00;;Emil Hermann. German chemist (1852-1919). Hans. German organic chemist (1881-1945).;http://planetarynames.wr.usgs.gov/Feature/1966
FITZGERALD;AA2667N17214W;2667N17214;AA;Cràter;;;;George Francis Fitzgerald;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Físic;Irlanda;irlandès;19;segle 19è;Dublín;1851;Dublín;1901;Autor de la teoria de les ones electromagnètiques. Interpretació de l'experiència de Michelson. Mesura de la massa de l'electró en 1897.;-172.136199;187.863801;172.136° West;26.674428;26.674° North;Cara oculta;Nord-Oest;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;;110;110;65;65;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Fitzgerald;Fitzgerald;1967;104.211;26.67442787;187.8638013;28.39276695;24.95609093;189.7858906;185.9417133;LOLA2011;Europe;Ireland;Crater, craters;AA;Fitzgerald;LAC-50;Adopted by IAU;01.01.1970 00:00;;George Francis. Irish physicist (1851-1901).;http://planetarynames.wr.usgs.gov/Feature/1967
FIZEAU;AA5819S13411W;5819S13411;AA;Cràter;;;;Armand Hyppolyte L. Fizeau;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Físic;França;francès;19;segle 19è;París;1819;Venteuil;1896;Primera fotografia del Sol amb Foucault en 1845. Primera mesura de la velocitat de la llum en 1849. Co-descobridor amb Doppler del decalatge de la longitud d'ona en funció de la velocitat en 1848. President de l'Académie des Sciences en 1878.;-134.114766;225.885234;134.115° West;-58.186429;58.186° South;Cara oculta;Sud-Oest;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;V-026-H1 V-022-H1;111;111;65;65;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Fizeau;Fizeau;1968;107.079;-58.18642917;225.8852338;-56.4208107;-59.95204735;229.2346821;222.5357876;LOLA2011;Europe;France;Crater, craters;AA;Fizeau;LAC-134;Adopted by IAU;01.01.1970 00:00;;Armand-Hippolyte-Louis. French physicist (1819-1896).;http://planetarynames.wr.usgs.gov/Feature/1968
FLEMING;AA1491N10928E;1491N10928;AA;Cràter;;;;Sir Alexander Fleming;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Metge;Regne Unit;britànic;20;segle 20è;Darvel;1881;Londres;1955;Descobriment de la penicil·lina en 1927. Premi Nobel amb Chain i Florey en 1945.;109.277627;109.277627;109.278° East;14.909805;14.910° North;Cara oculta;Nord-Est;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;;106;106;62;62;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Fleming;Fleming;1979;126.37;14.90980511;109.2776268;16.99351692;12.82609367;111.4339695;107.1212864;LOLA2011;Europe;Great Britain;Crater, craters;AA;Babcock;LAC-64;Adopted by IAU;01.01.1970 00:00;;Alexander. British doctor, Nobel laureate (1881-1955). Williamina Paton. Scottish-born American astronomer (1857-1911).;http://planetarynames.wr.usgs.gov/Feature/1979
FLORENSKY;AA2545N13185E;2545N13185;AA;Cràter;;;;Kirill P. Florenskiy;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Geòleg;URSS;soviètic;20;segle 20è;??;1915;??;1982;??;131.850773;131.850773;131.851° East;25.451673;25.452° North;Cara oculta;Nord-Est;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;;71;71;42;42;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Florensky;Florensky;1984;69.0305;25.45167266;131.8507735;26.58595085;24.32153511;132.8304005;130.8711491;LOLA2011;Europe;Soviet;Crater, craters;AA;Mare Moscoviense;LAC-48;Adopted by IAU;01.01.1985 00:00;;Kirill Pavlovich. Soviet geologist (1915-1982).;http://planetarynames.wr.usgs.gov/Feature/1984
FOCAS;AA3370S09391W;3370S09391;AA;Cràter;;;;Ionnas (dit Jean) Focas;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Astrònom;França;francès;20;segle 20è;??;1908;??;1969;??;-93.911072;266.088928;93.911° West;-33.704567;33.705° South;Zona libracions;Sud-Oest;;VII;Mare Orientale;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;IV-194-H3;22;22;13;13;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;Formació circular situada a la zona de les libracions;;;;1;Formació difícil o poc interessant;14;Lluna Plena;6 dies després del Quart Minvant;30;Prismàtics 10X;Ullera de 50 mm;Focas;Focas;1988;22.0423;-33.70456679;266.0889282;-33.34111214;-34.06802177;266.5260181;265.6518345;LOLA2011;Europe;France;Crater, craters;AA;Rydberg;LAC-123;Adopted by IAU;01.01.1970 00:00;;Ionnas (Jean-Henri). Greek/French astronomer (1909-1969).;http://planetarynames.wr.usgs.gov/Feature/1988
FOSTER;AA2359N14149W;2359N14149;AA;Cràter;;;;John S. Foster;UAI 1979 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Físic;Canadà;canadenc;20;segle 20è;??;1890;??;1964;??;-141.493519;218.506481;141.494° West;23.587711;23.588° North;Cara oculta;Nord-Oest;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;V-028-H2 V-032-M V-032-H2 V-031-M;33;33;19;19;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Foster;Foster;1999;37.0194;23.58771058;218.506481;24.19812965;22.97729301;219.1726513;217.8403072;LOLA2011;North America;Canada;Crater, craters;AA;Joule;LAC-52;Adopted by IAU;01.01.1970 00:00;;John Stuart. Canadian physicist (1890-1964).;http://planetarynames.wr.usgs.gov/Feature/1999
FOWLER;AA4259N14527W;4259N14527;AA;Cràter;;;;William Alfred Fowler;UAI 1976 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Astrofísic;Estats Units;americà;20;segle 20è;Pittsburgh;1911;??;??;Estudi major sobre la nucleosíntesi estel·lar. Premi Nobel de física en 1983 amb Chandrasekhar.;-145.265356;214.734644;145.265° West;42.586178;42.586° North;Cara oculta;Nord-Oest;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;V-029-H1 V-031-M V-028-M V-029-M V-032-M V-028-H3;146;146;86;86;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Fowler;Fowler;2005;139.522;42.58617769;214.7346438;44.88683891;40.28553581;217.8566036;211.6114445;LOLA2011;Europe;Great Britain;Crater, craters;AA;Fowler;LAC-34;Adopted by IAU;01.01.1970 00:00;;Alfred. British astronomer (1868-1940). Ralph Howard. British mathematician. physicist (1889-1944).;http://planetarynames.wr.usgs.gov/Feature/2005
FOX;AA0047N09814E;0047N09814;AA;Cràter;;;;Philip Fox;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Astrònom;Estats Units;americà;20;segle 20è;??;1878;??;1944;??;98.144378;98.144378;98.144° East;0.471518;0.472° North;Zona libracions;Nord-Est;;III;Mare Marginis;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;;24;24;14;14;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;Formació circular situada a la zona de les libracions;;;;1;Formació difícil o poc interessant;1;2 dies després de la Lluna Nova;1 dia després de la Lluna Plena;30;Prismàtics 10X;Ullera de 50 mm;Fox;Fox;2006;23.9678;0.471518438;98.14437845;0.866724014;0.076314926;98.53959084;97.74916649;LOLA2011;North America;American;Crater, craters;AA;Babcock;LAC-64;Adopted by IAU;01.01.1973 00:00;;Philip. American astronomer (1878-1944).;http://planetarynames.wr.usgs.gov/Feature/2006
FREUNDLICH;AA2500N17089E;2500N17089;AA;Cràter;;;;Erwin Finlay - Freundlich;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Astrònom;Regne Unit;britànic;20;segle 20è;??;1885;??;1964;??;170.894045;170.894045;170.894° East;25.002618;25.003° North;Cara oculta;Nord-Est;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;V-079-M;85;85;50;50;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Freundlich;Freundlich;2023;83.1634;25.00261822;170.8940455;26.37389565;23.63134193;172.4075871;169.3805065;LOLA2011;Europe;Germany;Crater, craters;AA;Fitzgerald;LAC-50;Adopted by IAU;01.01.1970 00:00;;Erwin (Finlay-). German-British astronomer (1885-1964).;http://planetarynames.wr.usgs.gov/Feature/2023
FRIDMAN;AA1248S12688W;1248S12688;AA;Cràter;;;;Aleksandr Friedmann;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Físic;URSS;soviètic;20;segle 20è;??;1888;??;1925;??;-126.878763;233.121237;126.879° West;-12.481184;12.481° South;Cara oculta;Sud-Oest;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;;102;102;60;60;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Fridman (Friedmann);Fridman  Friedmann;2027;101.451;-12.48118364;233.121237;-10.80826569;-14.15410042;234.8343067;231.4082088;LOLA2011;Europe;Soviet;Crater, craters;AA;Lucretius;LAC-89;Adopted by IAU;01.01.1970 00:00;;Aleksandr Alexandrovich. Soviet physicist (1888-1925).;http://planetarynames.wr.usgs.gov/Feature/2027
FROELICH;AA8000N11163W;8000N11163;AA;Cràter;;;;Jack E. Froelich;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Enginyer;Estats Units;americà;20;segle 20è;??;1921;??;1944;Dissenyador de llançaments espacials;-111.631593;248.368407;111.632° West;80.001431;80.001° North;Cara oculta;Nord-Oest;;I;Brianchon;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;;58;58;34;34;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;Formació circular situada a la zona de les libracions;;;;1;Formació difícil o poc interessant;14;Lluna Plena;6 dies després del Quart Minvant;30;Prismàtics 10X;Ullera de 50 mm;Froelich;Froelich;2030;56.7327;80.00143061;248.3684075;80.93689537;79.06596947;253.7639637;242.9728527;LOLA2011;North America;American;Crater, craters;AA;Peary;LAC-1;Adopted by IAU;01.01.1970 00:00;;Jack Edward (Froehlich). American rocket scientist (1921-1967).;http://planetarynames.wr.usgs.gov/Feature/2030
FROST;AA3741N11890W;3741N11890;AA;Cràter;;;;Edwin B. Frost;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Astrònom;Estats Units;americà;20;segle 20è;??;1866;??;1935;??;-118.900953;241.099047;118.901° West;37.407188;37.407° North;Cara oculta;Nord-Oest;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;V-024-H3 V-015-H3;75;75;44;44;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Frost;Frost;2031;78.2977;37.40718784;241.099047;38.69825172;36.11612511;242.7267666;239.4715214;LOLA2011;North America;American;Crater, craters;AA;Landau;LAC-35;Adopted by IAU;01.01.1970 00:00;;Edwin Brant. American astronomer (1866-1935).;http://planetarynames.wr.usgs.gov/Feature/2031
FRYXELL;AA2125S10165W;2125S10165;AA;Cràter;;;;R. H. Fryxell;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Geòleg;Estats Units;americà;20;segle 20è;??;1934;??;1974;??;-101.6523;258.3477;101.652° West;-21.254362;21.254° South;Cara oculta;Sud-Oest;;VII;Mare Orientale;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;;18;18;11;11;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;Formació circular situada a la zona de les libracions;;;;1;Formació difícil o poc interessant;14;Lluna Plena;6 dies després del Quart Minvant;30;Prismàtics 10X;Ullera de 50 mm;Fryxell;Fryxell;2033;17.6226;-21.25436192;258.3477001;-20.96378136;-21.54494095;258.6595097;258.0358944;LOLA2011;North America;American;Crater, craters;AA;Mare Orientale;LAC-108;Adopted by IAU;01.01.1985 00:00;;Roald Hilding. American geologist (1934-1974).;http://planetarynames.wr.usgs.gov/Feature/2033
GADOMSKI;AA3621N14736W;3621N14736;AA;Cràter;;;;Jan Gadomski;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Astrònom;Polònia;polonès;20;segle 20è;??;1889;??;1966;??;-147.357899;212.642101;147.358° West;36.210812;36.211° North;Cara oculta;Nord-Oest;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;V-032-M V-031-M;65;65;38;38;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Gadomski;Gadomski;2052;65.6568;36.21081223;212.6421006;37.29341698;35.12821007;213.9831181;211.3009777;LOLA2011;Europe;Poland;Crater, craters;AA;Fowler;LAC-34;Adopted by IAU;01.01.1970 00:00;;Jan. Polish astronomer (1889-1966).;http://planetarynames.wr.usgs.gov/Feature/2052
GAGARIN;AA1966S14935E;1966S14935;AA;Cràter;;;;Yurij A. Gagarin;UAI 1976 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Cosmonauta;URSS;soviètic;20;segle 20è;??;1934;??;1968;Pilot de proves. Primer home en l'espai en la nau Vostok 1 el 12 d'abril de 1961. Mort en un accident d'avió.;149.35407;149.35407;149.354° East;-19.657628;19.658° South;Cara oculta;Sud-Est;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;I-116-M I-115-M II-075-M;265;265;156;156;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Gagarin;Gagarin;2054;261.83;-19.65762847;149.35407;-15.34032059;-23.97493362;153.9391041;144.7690372;LOLA2011;Europe;Soviet;Crater, craters;AA;Gagarin;LAC-102;Adopted by IAU;01.01.1970 00:00;;Yury Alekseyevich. Soviet cosmonaut (1934-1968).;http://planetarynames.wr.usgs.gov/Feature/2054
GALOIS;AA1394S15299W;1394S15299;AA;Cràter;;;;Evariste Galois;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Matemàtic;França;francès;19;segle 19è;Bourg la Reine;1811;París;1832;Treballs sobre la teoria dels grups. Solució de les equacions per radicals. Mort en un duel.;-152.993245;207.006755;152.993° West;-13.939435;13.939° South;Cara oculta;Sud-Oest;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;I-036-M I-035-M I-037-M I-038-M I-040-H3 I-040-M I-030-M IV-114-H1 IV-051-M V-030-M I-039-M I-028-M;222;222;131;131;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Galois;Galois;2081;231.968;-13.93943466;207.0067546;-10.11239815;-17.76646805;210.9465046;203.0656872;LOLA2011;Europe;France;Crater, craters;AA;Korolev;LAC-87;Adopted by IAU;01.01.1970 00:00;;Evariste. French mathematician (1811-1832).;http://planetarynames.wr.usgs.gov/Feature/2081
GAMOW;AA6529N14465E;6529N14465;AA;Cràter;;;;George Gamow;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Astrofísic;Estats Units;americà;20;segle 20è;Odessa;1904;Boulder;1968;Col·laborador de Bohr i Rutherford. Teoria de la radioactivitat alfa. Nombrosos treballs sobre les reaccions termonuclears estel·lars. Teoria cosmogònica implicant una radiació fòssil. Gran divulgador amb el seu company Mr Tompkins.;144.645387;144.645387;144.645° East;65.286889;65.287° North;Cara oculta;Nord-Est;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;;129;129;76;76;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Gamow;Gamow;2086;113.916;65.28688923;144.6453872;67.18816185;63.43125725;149.2902584;140.3036671;LOLA2011;North America;American;Crater, craters;AA;Schwarzschild;LAC-6;Adopted by IAU;01.01.1970 00:00;;George. American physicist (1904-1968).;http://planetarynames.wr.usgs.gov/Feature/2086
GANSKIY;AA0964S09700E;0964S09700;AA;Cràter;;;;Aleksey P. Hansky;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Astrònom;Rússia;rus;19;segle 19è;??;1870;??;1908;??;97.002913;97.002913;97.003° East;-9.640577;9.641° South;Zona libracions;Sud-Est;;IV;Curie;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;;43;43;25;25;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;Formació circular situada a la zona de les libracions;;;;1;Formació difícil o poc interessant;1;2 dies després de la Lluna Nova;1 dia després de la Lluna Plena;30;Prismàtics 10X;Ullera de 50 mm;Ganskiy (Hansky);Ganskiy  Hansky;2100;42.1064;-9.640576855;97.00291312;-8.946287155;-10.33486557;97.70715904;96.29866982;LOLA2011;Europe;Russia;Crater, craters;AA;Pasteur;LAC-82;Adopted by IAU;01.01.1970 00:00;;Aleksey Pavlovich. Russian astronomer (1870-1908).;http://planetarynames.wr.usgs.gov/Feature/2100
