NAME;LUN;NAME_TYPE;IAU_TYPE;TYPE;SUBTYPE;PROCESS;PERIOD;PERIOD_SOURCE;GEOLOGY;NAME_DETAIL;NAME_ORIGIN;IAU_APPROVAL;LANGRENUS;HEVELIUS;RICCIOLI;WORK;COUNTRY;NATIONLITY;CENTURY_N;CENTURY_C;BIRTH_PLACE;BIRTH_DATE;DEATH_PLACE;DEATH_DATE;FACTS;LONGI_N;LONGI_N_360;LONGI_C;LATI_N;LATI_C;FACE;QUADRANT;AREA;LENGTH_KM;WIDE_KM;LENGTH_ARCSEC;HEIGHT_M;RAPPORT;GENERAL_1;GENERAL_2;SLOPES;WALLS;FLOOR;INTEREST_N;INTEREST_C;LUNATION;MOONDAY_S;MOONDAY_M;DIAM_INST;TH_INSTRU;PR_INSTRU
LE GENTIL B;AA7548S07405W;;AA;Cráter;;;;;;Guillaume H. le Gentil;(Mädler 1837 o IAU 19.. ??);;Sin nombre;Sin nombre;Sin nombre;Astrónomo;Francia;Francés;18;Siglo XVIII;?;1725;?;1792;??;-74.050508;285.949492;74.051° West;-75.476556;75.477° South;Nearside;Sur-Oeste;Limbo Sur de la Luna;16;16;;Desconocido;Altura desconocida, Imposible de calcular,;;;;;;0;No evaluado;13;6 días después del Cuarto Creciente;5 días después del Cuarto Menguante;50;Refractor de 50 mm;Refractor de 100 mm
LE GENTIL C;AA7436S07528W;;AA;Cráter;;;;;;Guillaume H. le Gentil;(Mädler 1837 o IAU 19.. ??);;Sin nombre;Sin nombre;Sin nombre;Astrónomo;Francia;Francés;18;Siglo XVIII;?;1725;?;1792;??;-75.277092;284.722908;75.277° West;-74.35715;74.357° South;Nearside;Sur-Oeste;Limbo Sur de la Luna;19;19;;Desconocido;Altura desconocida, Imposible de calcular,;;;;;;0;No evaluado;13;6 días después del Cuarto Creciente;5 días después del Cuarto Menguante;50;Refractor de 50 mm;Refractor de 100 mm
LE GENTIL D;AA7460S06410W;;AA;Cráter;;;;;;Guillaume H. le Gentil;(Mädler 1837 o IAU 19.. ??);;Sin nombre;Sin nombre;Sin nombre;Astrónomo;Francia;Francés;18;Siglo XVIII;?;1725;?;1792;??;-64.103865;295.896135;64.104° West;-74.60023;74.600° South;Nearside;Sur-Oeste;Limbo Sur de la Luna;12;12;;Desconocido;Altura desconocida, Imposible de calcular,;;;;;;0;No evaluado;13;6 días después del Cuarto Creciente;5 días después del Cuarto Menguante;50;Refractor de 50 mm;Refractor de 100 mm
LE GENTIL G;AA7174S05912W;;AA;Cráter;;;;;;Guillaume H. le Gentil;(Mädler 1837 o IAU 19.. ??);;Sin nombre;Sin nombre;Sin nombre;Astrónomo;Francia;Francés;18;Siglo XVIII;?;1725;?;1792;??;-59.118059;300.881941;59.118° West;-71.743335;71.743° South;Nearside;Sur-Oeste;Limbo Sur de la Luna;17;17;;Desconocido;Altura desconocida, Imposible de calcular,;;;;;;0;No evaluado;13;6 días después del Cuarto Creciente;5 días después del Cuarto Menguante;50;Refractor de 50 mm;Refractor de 100 mm
LE MONNIER A;AA2683N03249E;;AA;Cráter;;;;;;Pierre Charles le Monnier;(Mädler 1837 o IAU 19.. ??);;Sin nombre;Sin nombre;Sin nombre;Astrónomo;Francia;Francés;18;Siglo XVIII;París;1715;Herils;1799;Medida del arco del meridiano en Lapland en 1737. Determinación de la altura del Polo celeste en París. Miembro de la Academia francesa de las Ciencias en 1741.;32.493975;32.493975;32.494° East;26.832448;26.832° North;Nearside;Norte-Este;Región al Norte de Mare Tranquilitatis;21;21;;Desconocido;Altura desconocida, Imposible de calcular,;;;;;;0;No evaluado;5;5 días después de la Luna Nueva;4 días después de la Luna Llena;30;Prismáticos de 10x;Refractor de 50 mm
LE MONNIER H;AA2497N02962E;;AA;Cratercillo;;;;;;Pierre Charles le Monnier;(Mädler 1837 o IAU 19.. ??);;Sin nombre;Sin nombre;Sin nombre;Astrónomo;Francia;Francés;18;Siglo XVIII;París;1715;Herils;1799;Medida del arco del meridiano en Lapland en 1737. Determinación de la altura del Polo celeste en París. Miembro de la Academia francesa de las Ciencias en 1741.;29.622715;29.622715;29.623° East;24.967941;24.968° North;Nearside;Norte-Este;Región al Norte de Mare Tranquilitatis;6;6;;Desconocido;Altura desconocida, Imposible de calcular,;Formación circular aislada con forma cóncava.;;Vertientes poco escarpadas.;Paredes de escasa altura.;Suelo redondeado.;0;No evaluado;5;5 días después de la Luna Nueva;4 días después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
LE MONNIER K;AA2775N03026E;;AA;Cratercillo;;;Eratostheniano o Copernicano (Desde -3.2 mil millones de años hasta nuestros días) ?;;;Pierre Charles le Monnier;(Mädler 1837 o IAU 19.. ??);;Sin nombre;Sin nombre;Sin nombre;Astrónomo;Francia;Francés;18;Siglo XVIII;París;1715;Herils;1799;Medida del arco del meridiano en Lapland en 1737. Determinación de la altura del Polo celeste en París. Miembro de la Academia francesa de las Ciencias en 1741.;30.261761;30.261761;30.262° East;27.753692;27.754° North;Nearside;Norte-Este;Región al Norte de Mare Tranquilitatis;4;4;;Desconocido;Altura desconocida, Imposible de calcular,;Formación circular aislada con forma cóncava.;;Vertientes poco escarpadas.;Paredes de escasa altura.;Suelo redondeado.;1;Formación de bajo interés o dificultad;5;5 días después de la Luna Nueva;4 días después de la Luna Llena;100;Reflector de 100 mm;Reflector de 200 mm
LE MONNIER S;AA2678N03378E;;AA;Cráter;;;;;;Pierre Charles le Monnier;(Mädler 1837 o IAU 19.. ??);;Sin nombre;Sin nombre;Sin nombre;Astrónomo;Francia;Francés;18;Siglo XVIII;París;1715;Herils;1799;Medida del arco del meridiano en Lapland en 1737. Determinación de la altura del Polo celeste en París. Miembro de la Academia francesa de las Ciencias en 1741.;33.783263;33.783263;33.783° East;26.783324;26.783° North;Nearside;Norte-Este;Región al Norte de Mare Tranquilitatis;40;40;;Desconocido;Altura desconocida, Imposible de calcular,;;;;;;0;No evaluado;5;5 días después de la Luna Nueva;4 días después de la Luna Llena;30;Prismáticos de 10x;Refractor de 50 mm
LE MONNIER T;AA2517N03146E;;AA;Cráter;;;;;;Pierre Charles le Monnier;(Mädler 1837 o IAU 19.. ??);;Sin nombre;Sin nombre;Sin nombre;Astrónomo;Francia;Francés;18;Siglo XVIII;París;1715;Herils;1799;Medida del arco del meridiano en Lapland en 1737. Determinación de la altura del Polo celeste en París. Miembro de la Academia francesa de las Ciencias en 1741.;31.457614;31.457614;31.458° East;25.165951;25.166° North;Nearside;Norte-Este;Región al Norte de Mare Tranquilitatis;18;18;;Desconocido;Altura desconocida, Imposible de calcular,;;;;;;0;No evaluado;5;5 días después de la Luna Nueva;4 días después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
LE MONNIER U;AA2611N03341E;;AA;Cráter;;;;;;Pierre Charles le Monnier;(Mädler 1837 o IAU 19.. ??);;Sin nombre;Sin nombre;Sin nombre;Astrónomo;Francia;Francés;18;Siglo XVIII;París;1715;Herils;1799;Medida del arco del meridiano en Lapland en 1737. Determinación de la altura del Polo celeste en París. Miembro de la Academia francesa de las Ciencias en 1741.;33.409557;33.409557;33.410° East;26.114307;26.114° North;Nearside;Norte-Este;Región al Norte de Mare Tranquilitatis;25;25;;Desconocido;Altura desconocida, Imposible de calcular,;;;;;;0;No evaluado;5;5 días después de la Luna Nueva;4 días después de la Luna Llena;30;Prismáticos de 10x;Refractor de 50 mm
LE MONNIER V;AA2603N03425E;;AA;Cráter;;;;;;Pierre Charles le Monnier;(Mädler 1837 o IAU 19.. ??);;Sin nombre;Sin nombre;Sin nombre;Astrónomo;Francia;Francés;18;Siglo XVIII;París;1715;Herils;1799;Medida del arco del meridiano en Lapland en 1737. Determinación de la altura del Polo celeste en París. Miembro de la Academia francesa de las Ciencias en 1741.;34.253389;34.253389;34.253° East;26.027281;26.027° North;Nearside;Norte-Este;Región al Norte de Mare Tranquilitatis;23;23;;Desconocido;Altura desconocida, Imposible de calcular,;;;;;;0;No evaluado;5;5 días después de la Luna Nueva;4 días después de la Luna Llena;30;Prismáticos de 10x;Refractor de 50 mm
LE VERRIER A;AA3817N01732W;;AA;Cratercillo;;;Eratostheniano o Copernicano (Desde -3.2 mil millones de años hasta nuestros días) ?;;;Urbain Le Verrier;(Mädler 1837 o IAU 19.. ??);;Sin nombre;Sin nombre;Sin nombre;Astrónomo;Francia;Francés;19;Siglo XIX;Saint Lô;1811;París;1877;Calculó la posición de Neptuno en 1846. Miembro de la Academia francesa de las Ciencias en 1846. Director del Observatorio de París en 1854.;-17.321252;342.678748;17.321° West;38.172782;38.173° North;Nearside;Norte-Oeste;Parte central de Mare Imbrium;4;4;;Desconocido;Altura desconocida, Imposible de calcular,;Formación circular aislada con forma cóncava.;;Vertientes poco escarpadas.;Paredes de escasa altura.;Suelo redondeado.;1;Formación de bajo interés o dificultad;9;2 días después del Cuarto Creciente;1 día después del Cuarto Menguante;100;Reflector de 100 mm;Reflector de 200 mm
LE VERRIER B;AA4019N01288W;;AA;Cratercillo;;;Eratostheniano (Desde -3.2 mil millones de años hasta -1.1 mil millones de años) ?;;;Le Verrier B - Urbain Le Verrier;(??);;Sin nombre;Sin nombre;Sin nombre;Astrónomo;Francia;Francés;19;Siglo XIX;Saint Lô;1811;París;1877;Calculó la posición de Neptuno en 1846. Miembro de la Academia francesa de las Ciencias en 1846. Director del Observatorio de París en 1854.;-12.875529;347.124471;12.876° West;40.188074;40.188° North;Nearside;Norte-Oeste;Parte central de Mare Imbrium;5.1;5.1;;980;0,1922;Formación circular de forma cóncava.;;Vertientes poco escarpadas.;Paredes de escasa altura.;Suelo redondeado.;1;Formación de bajo interés o dificultad;8;1 día después del Cuarto Creciente;Cuarto Menguante;50;Refractor de 50 mm;Refractor de 100 mm
LE VERRIER D;AA3974N01235W;;AA;Cratercillo;;;Eratostheniano (Desde -3.2 mil millones de años hasta -1.1 mil millones de años) ?;;;Le Verrier D - Urbain Le Verrier;(??);;Sin nombre;Sin nombre;Sin nombre;Astrónomo;Francia;Francés;19;Siglo XIX;Saint Lô;1811;París;1877;Calculó la posición de Neptuno en 1846. Miembro de la Academia francesa de las Ciencias en 1846. Director del Observatorio de París en 1854.;-12.347916;347.652084;12.348° West;39.74171;39.742° North;Nearside;Norte-Oeste;Parte central de Mare Imbrium;9.1;9.1;;1830;0,2011;Formación circular de forma cóncava.;;Vertientes poco escarpadas.;Paredes de escasa altura.;Suelo redondeado.;1;Formación de bajo interés o dificultad;8;1 día después del Cuarto Creciente;Cuarto Menguante;50;Refractor de 50 mm;Refractor de 100 mm
LE VERRIER E;AA4242N01701W;;AA;Cratercillo;;;;;;Urbain Le Verrier;(Mädler 1837 o IAU 19.. ??);;Sin nombre;Sin nombre;Sin nombre;Astrónomo;Francia;Francés;19;Siglo XIX;Saint Lô;1811;París;1877;Calculó la posición de Neptuno en 1846. Miembro de la Academia francesa de las Ciencias en 1846. Director del Observatorio de París en 1854.;-17.007636;342.992364;17.008° West;42.415705;42.416° North;Nearside;Norte-Oeste;Parte central de Mare Imbrium;7;7;;Desconocido;Altura desconocida, Imposible de calcular,;Formación circular aislada con forma cóncava.;;Vertientes poco escarpadas.;Paredes de escasa altura.;Suelo redondeado.;0;No evaluado;9;2 días después del Cuarto Creciente;1 día después del Cuarto Menguante;50;Refractor de 50 mm;Refractor de 100 mm
LE VERRIER S;AA3896N02067W;;AA;Cratercillo;;;Eratostheniano o Copernicano (Desde -3.2 mil millones de años hasta nuestros días) ?;;;Urbain Le Verrier;(Mädler 1837 o IAU 19.. ??);;Sin nombre;Sin nombre;Sin nombre;Astrónomo;Francia;Francés;19;Siglo XIX;Saint Lô;1811;París;1877;Calculó la posición de Neptuno en 1846. Miembro de la Academia francesa de las Ciencias en 1846. Director del Observatorio de París en 1854.;-20.673813;339.326187;20.674° West;38.96402;38.964° North;Nearside;Norte-Oeste;Parte central de Mare Imbrium;3;3;;Desconocido;Altura desconocida, Imposible de calcular,;Formación circular aislada con forma cóncava.;;Vertientes poco escarpadas.;Paredes de escasa altura.;Suelo redondeado.;1;Formación de bajo interés o dificultad;9;2 días después del Cuarto Creciente;1 día después del Cuarto Menguante;100;Reflector de 100 mm;Reflector de 200 mm
LE VERRIER T;AA3987N02074W;;AA;Cratercillo;;;Eratostheniano o Copernicano (Desde -3.2 mil millones de años hasta nuestros días) ?;;;Urbain Le Verrier;(Mädler 1837 o IAU 19.. ??);;Sin nombre;Sin nombre;Sin nombre;Astrónomo;Francia;Francés;19;Siglo XIX;Saint Lô;1811;París;1877;Calculó la posición de Neptuno en 1846. Miembro de la Academia francesa de las Ciencias en 1846. Director del Observatorio de París en 1854.;-20.736273;339.263727;20.736° West;39.869304;39.869° North;Nearside;Norte-Oeste;Parte central de Mare Imbrium;4;4;;Desconocido;Altura desconocida, Imposible de calcular,;Formación circular aislada con forma cóncava.;;Vertientes poco escarpadas.;Paredes de escasa altura.;Suelo redondeado.;1;Formación de bajo interés o dificultad;9;2 días después del Cuarto Creciente;1 día después del Cuarto Menguante;100;Reflector de 100 mm;Reflector de 200 mm
LE VERRIER U;AA3726N01318W;;AA;Cratercillo;;;Eratostheniano o Copernicano (Desde -3.2 mil millones de años hasta nuestros días) ?;;;Urbain Le Verrier;(Mädler 1837 o IAU 19.. ??);;Sin nombre;Sin nombre;Sin nombre;Astrónomo;Francia;Francés;19;Siglo XIX;Saint Lô;1811;París;1877;Calculó la posición de Neptuno en 1846. Miembro de la Academia francesa de las Ciencias en 1846. Director del Observatorio de París en 1854.;-13.178699;346.821301;13.179° West;37.255185;37.255° North;Nearside;Norte-Oeste;Parte central de Mare Imbrium;4;4;;Desconocido;Altura desconocida, Imposible de calcular,;Formación circular aislada con forma cóncava.;;Vertientes poco escarpadas.;Paredes de escasa altura.;Suelo redondeado.;1;Formación de bajo interés o dificultad;9;2 días después del Cuarto Creciente;1 día después del Cuarto Menguante;100;Reflector de 100 mm;Reflector de 200 mm
LE VERRIER V;AA3783N01429W;;AA;Cratercillo;;;Eratostheniano o Copernicano (Desde -3.2 mil millones de años hasta nuestros días) ?;;;Urbain Le Verrier;(Mädler 1837 o IAU 19.. ??);;Sin nombre;Sin nombre;Sin nombre;Astrónomo;Francia;Francés;19;Siglo XIX;Saint Lô;1811;París;1877;Calculó la posición de Neptuno en 1846. Miembro de la Academia francesa de las Ciencias en 1846. Director del Observatorio de París en 1854.;-14.286032;345.713968;14.286° West;37.825637;37.826° North;Nearside;Norte-Oeste;Parte central de Mare Imbrium;3;3;;Desconocido;Altura desconocida, Imposible de calcular,;Formación circular aislada con forma cóncava.;;Vertientes poco escarpadas.;Paredes de escasa altura.;Suelo redondeado.;1;Formación de bajo interés o dificultad;9;2 días después del Cuarto Creciente;1 día después del Cuarto Menguante;100;Reflector de 100 mm;Reflector de 200 mm
LE VERRIER W;AA3939N01398W;;AA;Cratercillo;;;Periodo de nacimiento no encontrado;;;Le Verrier W - Urbain Le Verrier;(??);;Sin nombre;Sin nombre;Sin nombre;Astrónomo;Francia;Francés;19;Siglo XIX;Saint Lô;1811;París;1877;Calculó la posición de Neptuno en 1846. Miembro de la Academia francesa de las Ciencias en 1846. Director del Observatorio de París en 1854.;-13.983123;346.016877;13.983° West;39.386624;39.387° North;Nearside;Norte-Oeste;Parte central de Mare Imbrium;3.3;3.3;;620;0,1879;Formación circular de forma cóncava.;;Vertientes poco escarpadas.;Paredes de escasa altura.;Suelo redondeado.;1;Formación de bajo interés o dificultad;8;1 día después del Cuarto Creciente;Cuarto Menguante;100;Reflector de 100 mm;Reflector de 200 mm
LE VERRIER X;AA4160N01216W;;AA;Cratercillo;;;Eratostheniano o Copernicano (Desde -3.2 mil millones de años hasta nuestros días) ?;;;Urbain Le Verrier;(Mädler 1837 o IAU 19.. ??);;Sin nombre;Sin nombre;Sin nombre;Astrónomo;Francia;Francés;19;Siglo XIX;Saint Lô;1811;París;1877;Calculó la posición de Neptuno en 1846. Miembro de la Academia francesa de las Ciencias en 1846. Director del Observatorio de París en 1854.;-12.157862;347.842138;12.158° West;41.597824;41.598° North;Nearside;Norte-Oeste;Parte central de Mare Imbrium;3;3;;Desconocido;Altura desconocida, Imposible de calcular,;Formación circular aislada con forma cóncava.;;Vertientes poco escarpadas.;Paredes de escasa altura.;Suelo redondeado.;1;Formación de bajo interés o dificultad;9;2 días después del Cuarto Creciente;1 día después del Cuarto Menguante;100;Reflector de 100 mm;Reflector de 200 mm
LEAVITT Z;AA4257S13956W;;AA;Cráter;;;??;;;Henrietta S. Leavitt;Andersson / Whitaker 1982;;Desconocido en este periodo;Desconocido en este periodo;Desconocido en este periodo;astrónoma;USA;Americana;20;Siglo XX;Lancaster;1868;Cambridge;1921;Autora de una ley sobre magnitud absoluta de las estrellas variables llamadas Cepheidas de acuerdo con su periodo de variación. ;-139.555634;220.444366;139.556° West;-42.566914;42.567° South;Farside;Sur-Oeste;No definido;65;65;;Desconocido;Altura desconocida. Cálculo imposible.;No observable;;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
LEBEDEV C;AA4563S11137E;;AA;Cráter;;;??;;;Petr Nikolaïevitch Lebedev;Andersson / Whitaker 1982;;Desconocido en este periodo;Desconocido en este periodo;Desconocido en este periodo;Físico;Rusia;Ruso;20;Siglo XX;Moscú;1866;Moscú;1912;Profesor en la Universidad de Moscú en 1900.Trabajos sobre dieléctricos, magnetismo terrestre y presión de la radiación en 1901. ;111.372337;111.372337;111.372° East;-45.634837;45.635° South;Farside;Sur-Este;No definido;34;34;;Desconocido;Altura desconocida. Cálculo imposible.;No observable;;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
LEBEDEV D;AA4516S11305E;;AA;Cráter;;;??;;;Petr Nikolaïevitch Lebedev;Andersson / Whitaker 1982;;Desconocido en este periodo;Desconocido en este periodo;Desconocido en este periodo;Físico;Rusia;Ruso;20;Siglo XX;Moscú;1866;Moscú;1912;Profesor en la Universidad de Moscú en 1900.Trabajos sobre dieléctricos, magnetismo terrestre y presión de la radiación en 1901. ;113.054004;113.054004;113.054° East;-45.155016;45.155° South;Farside;Sur-Este;No definido;34;34;;Desconocido;Altura desconocida. Cálculo imposible.;No observable;;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
LEBEDEV F;AA4795S11128E;;AA;Cráter;;;??;;;Petr Nikolaïevitch Lebedev;Andersson / Whitaker 1982;;Desconocido en este periodo;Desconocido en este periodo;Desconocido en este periodo;Físico;Rusia;Ruso;20;Siglo XX;Moscú;1866;Moscú;1912;Profesor en la Universidad de Moscú en 1900.Trabajos sobre dieléctricos, magnetismo terrestre y presión de la radiación en 1901. ;111.279934;111.279934;111.280° East;-47.949596;47.950° South;Farside;Sur-Este;No definido;18;18;;Desconocido;Altura desconocida. Cálculo imposible.;No observable;;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
LEBEDEV K;AA5002S10936E;;AA;Cráter;;;??;;;Petr Nikolaïevitch Lebedev;Andersson / Whitaker 1982;;Desconocido en este periodo;Desconocido en este periodo;Desconocido en este periodo;Físico;Rusia;Ruso;20;Siglo XX;Moscú;1866;Moscú;1912;Profesor en la Universidad de Moscú en 1900.Trabajos sobre dieléctricos, magnetismo terrestre y presión de la radiación en 1901. ;109.358069;109.358069;109.358° East;-50.022079;50.022° South;Farside;Sur-Este;No definido;22;22;;Desconocido;Altura desconocida. Cálculo imposible.;No observable;;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
LEBEDINSKIY A;AA1045N16415W;;AA;Cráter;;;??;;;Aleksandr I. Lebedinsky;Andersson / Whitaker 1982;;Desconocido en este periodo;Desconocido en este periodo;Desconocido en este periodo;astrofísico;URSS;Soviético;20;Siglo XX;??;1913;??;1967;??;-164.145752;195.854248;164.146° West;10.446645;10.447° North;Farside;Norte-Oeste;No definido;38;38;;Desconocido;Altura desconocida. Cálculo imposible.;No observable;;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
LEBEDINSKIY B;AA0999N16349W;;AA;Cráter;;;??;;;Aleksandr I. Lebedinsky;Andersson / Whitaker 1982;;Desconocido en este periodo;Desconocido en este periodo;Desconocido en este periodo;astrofísico;URSS;Soviético;20;Siglo XX;??;1913;??;1967;??;-163.490517;196.509483;163.491° West;9.993133;9.993° North;Farside;Norte-Oeste;No definido;37;37;;Desconocido;Altura desconocida. Cálculo imposible.;No observable;;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
LEBEDINSKIY K;AA0626N16394W;;AA;Cráter;;;??;;;Aleksandr I. Lebedinsky;Andersson / Whitaker 1982;;Desconocido en este periodo;Desconocido en este periodo;Desconocido en este periodo;astrofísico;URSS;Soviético;20;Siglo XX;??;1913;??;1967;??;-163.941873;196.058127;163.942° West;6.261368;6.261° North;Farside;Norte-Oeste;No definido;29;29;;Desconocido;Altura desconocida. Cálculo imposible.;No observable;;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
LEBEDINSKIY P;AA0575N16564W;;AA;Cráter;;;??;;;Aleksandr I. Lebedinsky;Andersson / Whitaker 1982;;Desconocido en este periodo;Desconocido en este periodo;Desconocido en este periodo;astrofísico;URSS;Soviético;20;Siglo XX;??;1913;??;1967;??;-165.642605;194.357395;165.643° West;5.749169;5.749° North;Farside;Norte-Oeste;No definido;51;51;;Desconocido;Altura desconocida. Cálculo imposible.;No observable;;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
LEE A;AA3150S04124W;;AA;Cráter;;;;;;John Lee;(Mädler 1837 o IAU 19.. ??);;Sin nombre;Sin nombre;Sin nombre;Astrónomo;Inglaterra;Inglés;19;Siglo XIX;?;1783;?;1866;Selenógrafo.;-41.237991;318.762009;41.238° West;-31.498997;31.499° South;Nearside;Sur-Oeste;Región del cráter Schickard;18;18;;Desconocido;Altura desconocida, Imposible de calcular,;;;;;;0;No evaluado;10;3 días después del Cuarto Creciente;2 días después del Cuarto Menguante;50;Refractor de 50 mm;Refractor de 100 mm
LEE H;AA3085S03885W;;AA;Cratercillo;;;Eratostheniano o Copernicano (Desde -3.2 mil millones de años hasta nuestros días) ?;;;John Lee;(Mädler 1837 o IAU 19.. ??);;Sin nombre;Sin nombre;Sin nombre;Astrónomo;Inglaterra;Inglés;19;Siglo XIX;?;1783;?;1866;Selenógrafo.;-38.851127;321.148873;38.851° West;-30.848274;30.848° South;Nearside;Sur-Oeste;Región del cráter Schickard;4;4;;Desconocido;Altura desconocida, Imposible de calcular,;Formación circular aislada con forma cóncava.;;Vertientes poco escarpadas.;Paredes de escasa altura.;Suelo redondeado.;1;Formación de bajo interés o dificultad;10;3 días después del Cuarto Creciente;2 días después del Cuarto Menguante;100;Reflector de 100 mm;Reflector de 200 mm
LEE M;AA2983S03970W;;AA;Cráter;;;;;;John Lee;(Mädler 1837 o IAU 19.. ??);;Sin nombre;Sin nombre;Sin nombre;Astrónomo;Inglaterra;Inglés;19;Siglo XIX;?;1783;?;1866;Selenógrafo.;-39.700224;320.299776;39.700° West;-29.828111;29.828° South;Nearside;Sur-Oeste;Región del cráter Schickard;77;77;;Desconocido;Altura desconocida, Imposible de calcular,;;;;;;0;No evaluado;10;3 días después del Cuarto Creciente;2 días después del Cuarto Menguante;30;Prismáticos de 10x;Refractor de 50 mm
LEE S;AA3083S04296W;;AA;Cratercillo;;;;;;John Lee;(Mädler 1837 o IAU 19.. ??);;Sin nombre;Sin nombre;Sin nombre;Astrónomo;Inglaterra;Inglés;19;Siglo XIX;?;1783;?;1866;Selenógrafo.;-42.961473;317.038527;42.961° West;-30.826292;30.826° South;Nearside;Sur-Oeste;Región del cráter Schickard;6;6;;Desconocido;Altura desconocida, Imposible de calcular,;Formación circular aislada con forma cóncava.;;Vertientes poco escarpadas.;Paredes de escasa altura.;Suelo redondeado.;0;No evaluado;10;3 días después del Cuarto Creciente;2 días después del Cuarto Menguante;50;Refractor de 50 mm;Refractor de 100 mm
LEE T;AA3005S04210W;;AA;Cratercillo;;;Eratostheniano o Copernicano (Desde -3.2 mil millones de años hasta nuestros días) ?;;;John Lee;(Mädler 1837 o IAU 19.. ??);;Sin nombre;Sin nombre;Sin nombre;Astrónomo;Inglaterra;Inglés;19;Siglo XIX;?;1783;?;1866;Selenógrafo.;-42.099964;317.900036;42.100° West;-30.048566;30.049° South;Nearside;Sur-Oeste;Región del cráter Schickard;4;4;;Desconocido;Altura desconocida, Imposible de calcular,;Formación circular aislada con forma cóncava.;;Vertientes poco escarpadas.;Paredes de escasa altura.;Suelo redondeado.;1;Formación de bajo interés o dificultad;10;3 días después del Cuarto Creciente;2 días después del Cuarto Menguante;100;Reflector de 100 mm;Reflector de 200 mm
LEEUWENHOEK E;AA2851S17627W;;AA;Cráter;;;??;;;Antonie Van Leewenhoek;Andersson / Whitaker 1982;;Desconocido en este periodo;Desconocido en este periodo;Desconocido en este periodo;naturalista;Holanda;Holandés;18;Siglo XVIII;Delft;1632;Delft;1723;Constructor de microscopios. Descubridor de protozoos, espermatozoides y glóbulos sanguíneos.;-176.27006;183.72994;176.270° West;-28.511467;28.511° South;Farside;Sur-Oeste;No definido;117;117;;Desconocido;Altura desconocida. Cálculo imposible.;No observable;;;;;0;No observable;0;No observable;No observable;999;No observable;No observable
LEGENDRE D;AA3160S07515E;;AA;Cráter;;;;;;Adrien Marie Legendre;(Mädler 1837 o IAU 19.. ??);;Sin nombre;Sin nombre;Sin nombre;Matemático;Francia;Francés;19;Siglo XIX;París;1752;París;1833;Descubridor de las leyes sobre los números primos. Autor de la 'Teoría de los números' en 1798 y de la 'Teoría elíptica transcendente' en 1826.;75.145053;75.145053;75.145° East;-31.600367;31.600° South;Nearside;Sur-Este;Limbo Este-Sureste de la Luna;58;58;;Desconocido;Altura desconocida, Imposible de calcular,;;;;;;0;No evaluado;2;2 días después de la Luna Nueva;1 día después de la Luna Llena;30;Prismáticos de 10x;Refractor de 50 mm
LEGENDRE E;AA3386S07857E;;AA;Cráter;;;;;;Adrien Marie Legendre;(Mädler 1837 o IAU 19.. ??);;Sin nombre;Sin nombre;Sin nombre;Matemático;Francia;Francés;19;Siglo XIX;París;1752;París;1833;Descubridor de las leyes sobre los números primos. Autor de la 'Teoría de los números' en 1798 y de la 'Teoría elíptica transcendente' en 1826.;78.573249;78.573249;78.573° East;-33.860006;33.860° South;Nearside;Sur-Este;Limbo Este-Sureste de la Luna;28;28;;Desconocido;Altura desconocida, Imposible de calcular,;;;;;;0;No evaluado;2;2 días después de la Luna Nueva;1 día después de la Luna Llena;30;Prismáticos de 10x;Refractor de 50 mm
LEGENDRE F;AA3366S07612E;;AA;Cráter;;;;;;Adrien Marie Legendre;(Mädler 1837 o IAU 19.. ??);;Sin nombre;Sin nombre;Sin nombre;Matemático;Francia;Francés;19;Siglo XIX;París;1752;París;1833;Descubridor de las leyes sobre los números primos. Autor de la 'Teoría de los números' en 1798 y de la 'Teoría elíptica transcendente' en 1826.;76.115166;76.115166;76.115° East;-33.659212;33.659° South;Nearside;Sur-Este;Limbo Este-Sureste de la Luna;40;40;;Desconocido;Altura desconocida, Imposible de calcular,;;;;;;0;No evaluado;2;2 días después de la Luna Nueva;1 día después de la Luna Llena;30;Prismáticos de 10x;Refractor de 50 mm
LEGENDRE G;AA3223S07392E;;AA;Cráter;;;;;;Adrien Marie Legendre;(Mädler 1837 o IAU 19.. ??);;Sin nombre;Sin nombre;Sin nombre;Matemático;Francia;Francés;19;Siglo XIX;París;1752;París;1833;Descubridor de las leyes sobre los números primos. Autor de la 'Teoría de los números' en 1798 y de la 'Teoría elíptica transcendente' en 1826.;73.91722;73.91722;73.917° East;-32.231475;32.231° South;Nearside;Sur-Este;Limbo Este-Sureste de la Luna;15;15;;Desconocido;Altura desconocida, Imposible de calcular,;;;;;;0;No evaluado;2;2 días después de la Luna Nueva;1 día después de la Luna Llena;50;Refractor de 50 mm;Refractor de 100 mm
