NAME;LUN;LUN_REDUCED;NAMETYPE;TYPE;SUBTYPE;PERIOD;GEOLOGY;NAMEDETAIL;NAMEORIGIN;LANGRENUS;HEVELIUS;RICCIOLI;WORK;COUNTRY;NATIONLITY;CENTURYN;CENTURYC;BIRTHPLACE;BIRTHDATE;DEATHPLACE;DEATHDATE;FACTS;LONGIN;LONGIN360;LONGIC;LATIN;LATIC;FACE;QUADRANT;AREA;RUKL;RUKLC;VISCARDY;HATFIELD;WESTFALL;WOOD;LOPAM;LENGTHKM;WIDEKM;LENGTHMI;WIDEMI;HEIGHTM;HEIGHTFE;RAPPORT;PROFIL;GENERAL;SLOPES;WALLS;FLOOR;INTERESTN;INTERESTC;LUNATION;MOONDAYS;MOONDAYM;DIAMINST;THINSTRU;PRINSTRU;IAU_FEATURE_NAME;IAU_CLEAN_FEATURE_NAME;IAU_FEATURE_ID;IAU_DIAMETER;IAU_CENTER_LATITUDE;IAU_CENTER_LONGITUDE;IAU_NORTHERN_LATITUDE;IAU_SOUTHERN_LATITUDE;IAU_EASTERN_LONGITUDE;IAU_WESTERN_LONGITUDE;IAU_COORDINATE_SYSTEM;IAU_CONTINENT;IAU_ETHNICITY;IAU_FEATURE_TYPE;IAU_FEATURE_TYPE_CODE;IAU_QUAD_NAME;IAU_QUAD_CODE;IAU_APPROVAL_STATUS;IAU_APPROVAL_DATE;IAU_REFERENCE;IAU_ORIGIN;IAU_LINK
DUGAN X;SF6783N09813E;6783N09813;SF;Cràter;;??;;Raymond S. Dugan;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Astrònom;Estats Units;americà;20;segle 20;??;1878;??;1940;??;98.134875;98.134875;98.135° East;67.828603;67.829° North;Zona libracions;Nord-Est;No definida;??;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;14;14;8;8;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;Formació circular situada en la zona de libracions de la cara oculta.;;;;1;Formació poc interessant o difícil;2;2 dies després de la Lluna nova;1 dia després de la Lluna plena;50;Refractor 50 mm;Refractor 100 mm;Dugan X;Dugan X;8865;14.2054;67.82860275;98.13487454;68.06283379;67.59436989;98.75541115;97.51433754;LOLA2011;North America;American;Satellite Feature;SF;Petermann;LAC-5;Adoptat per la UAI;01.01.2006 00:00;;Raymond Smith. American astronomer (1878-1940).;http://planetarynames.wr.usgs.gov/Feature/8865
DUNER A;SF4712N17978E;4712N17978;SF;Cràter;;??;;Nils C. Duner;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Astrònom;Suècia;suec;19;segle 19;??;1839;??;1914;??;179.783808;179.783808;179.784° East;47.118727;47.119° North;Cara oculta;Nord-Est;No definida;No hi ha mapa;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;38;38;22;22;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Dunér A;Duner A;8866;37;47.11872748;179.7838076;47.7385006;46.50617409;180.6686535;178.8574085;LOLA2011;Europe;Sweden;Satellite Feature;SF;Schneller;LAC-33;Adoptat per la UAI;01.01.2006 00:00;;Nils Christofer. Swedish astronomer (1839-1914).;http://planetarynames.wr.usgs.gov/Feature/8866
DYSON B;SF6333N11827W;6333N11827;SF;Cràter;;??;;Sir Frank Watson Dyson;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Astrònom;Regne Unit;britànic;20;segle 20;Ashby de la Zouch;1868;Oceà Pacífic;1939;Director de l'Observatori de Greenwich en 1910. Estudis sobre el moviment propi dels estels i l'estructura de la Galàxia. Verificació de la teoria de la relativitat durant un eclipsi de Sol.;-118.272181;241.727819;118.272° West;63.325871;63.326° North;Cara oculta;Nord-Oest;No definida;No hi ha mapa;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;45;45;26;26;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Dyson B;Dyson B;8871;49.6418;63.32587123;241.7278191;64.08336449;62.5890255;243.5159092;239.9138775;LOLA2011;Europe;Great Britain;Satellite Feature;SF;Coulomb;LAC-20;Adoptat per la UAI;01.01.2006 00:00;;Sir Frank Watson. British astronomer (1868-1939).;http://planetarynames.wr.usgs.gov/Feature/8871
DYSON H;SF5931N11435W;5931N11435;SF;Cràter;;??;;Sir Frank Watson Dyson;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Astrònom;Regne Unit;britànic;20;segle 20;Ashby de la Zouch;1868;Oceà Pacífic;1939;Director de l'Observatori de Greenwich en 1910. Estudis sobre el moviment propi dels estels i l'estructura de la Galàxia. Verificació de la teoria de la relativitat durant un eclipsi de Sol.;-114.352868;245.647132;114.353° West;59.30537;59.305° North;Cara oculta;Nord-Oest;No definida;No hi ha mapa;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;21;21;12;12;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Dyson H;Dyson H;8872;20.9611;59.30537017;245.6471324;59.6496563;58.96108437;246.2672329;245.0265446;LOLA2011;Europe;Great Britain;Satellite Feature;SF;Coulomb;LAC-20;Adoptat per la UAI;01.01.2006 00:00;;Sir Frank Watson. British astronomer (1868-1939).;http://planetarynames.wr.usgs.gov/Feature/8872
DYSON M;SF5817N12153W;5817N12153;SF;Cràter;;??;;Sir Frank Watson Dyson;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Astrònom;Regne Unit;britànic;20;segle 20;Ashby de la Zouch;1868;Oceà Pacífic;1939;Director de l'Observatori de Greenwich en 1910. Estudis sobre el moviment propi dels estels i l'estructura de la Galàxia. Verificació de la teoria de la relativitat durant un eclipsi de Sol.;-121.525274;238.474726;121.525° West;58.17183;58.172° North;Cara oculta;Nord-Oest;No definida;No hi ha mapa;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;34;34;20;20;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Dyson M;Dyson M;8873;31.4967;58.1718298;238.4747255;58.69288445;57.65418053;239.4674473;237.496336;LOLA2011;Europe;Great Britain;Satellite Feature;SF;Coulomb;LAC-20;Adoptat per la UAI;01.01.2006 00:00;;Sir Frank Watson. British astronomer (1868-1939).;http://planetarynames.wr.usgs.gov/Feature/8873
DYSON Q;SF5919N12613W;5919N12613;SF;Cràter;;??;;Sir Frank Watson Dyson;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Astrònom;Regne Unit;britànic;20;segle 20;Ashby de la Zouch;1868;Oceà Pacífic;1939;Director de l'Observatori de Greenwich en 1910. Estudis sobre el moviment propi dels estels i l'estructura de la Galàxia. Verificació de la teoria de la relativitat durant un eclipsi de Sol.;-126.126659;233.873341;126.127° West;59.191221;59.191° North;Cara oculta;Nord-Oest;No definida;No hi ha mapa;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;89;89;52;52;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Dyson Q;Dyson Q;8874;93.2397;59.19122059;233.8733408;60.72864723;57.65379906;236.8760891;230.8705959;LOLA2011;Europe;Great Britain;Satellite Feature;SF;Coulomb;LAC-20;Adoptat per la UAI;01.01.2006 00:00;;Sir Frank Watson. British astronomer (1868-1939).;http://planetarynames.wr.usgs.gov/Feature/8874
DYSON X;SF6226N12303W;6226N12303;SF;Cràter;;??;;Sir Frank Watson Dyson;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Astrònom;Regne Unit;britànic;20;segle 20;Ashby de la Zouch;1868;Oceà Pacífic;1939;Director de l'Observatori de Greenwich en 1910. Estudis sobre el moviment propi dels estels i l'estructura de la Galàxia. Verificació de la teoria de la relativitat durant un eclipsi de Sol.;-123.030934;236.969066;123.031° West;62.258158;62.258° North;Cara oculta;Nord-Oest;No definida;No hi ha mapa;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;28;28;16;16;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Dyson X;Dyson X;8875;25.8084;62.25815817;236.9690661;62.6837101;61.83260536;237.8830738;236.0550594;LOLA2011;Europe;Great Britain;Satellite Feature;SF;Coulomb;LAC-20;Adoptat per la UAI;01.01.2006 00:00;;Sir Frank Watson. British astronomer (1868-1939).;http://planetarynames.wr.usgs.gov/Feature/8875
DZIEWULSKI Q;SF2055N09846E;2055N09846;SF;Cràter;;??;;Wladyslaw Dziewulski;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Astrònom;Polònia;polonès;20;segle 20;??;1878;??;1962;??;98.456337;98.456337;98.456° East;20.54638;20.546° North;Zona libracions;Nord-Est;No definida;??;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;32;32;19;19;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;Formació circular situada en la zona de libracions de la cara oculta.;;;;1;Formació poc interessant o difícil;2;2 dies després de la Lluna nova;1 dia després de la Lluna plena;30;Prismàtics x10;Refractor 50 mm;Dziewulski Q;Dziewulski Q;8876;28.2274;20.54638014;98.45633712;21.01181984;20.08094215;98.95339394;97.95928001;LOLA2011;Europe;Poland;Satellite Feature;SF;Joliot;LAC-46;Adoptat per la UAI;01.01.2006 00:00;;Wladyslaw. Polish astronomer (1878-1962).;http://planetarynames.wr.usgs.gov/Feature/8876
EDISON T;SF2472N09724E;2472N09724;SF;Cràter;;??;;Thomas Alva Edison;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Científic;Estats Units;americà;19;segle 19;Milà;1847;West Orange;1931;Autor de més d'un miler de patents. Inventor del telègraf dúplex, del fonògraf, del projector cinematogràfic, del microtelèfon i del cinetoscopi. Va descobrir l'efecte de la base dels diodes. ;97.244816;97.244816;97.245° East;24.720476;24.720° North;Zona libracions;Nord-Est;No definida;??;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;48;48;28;28;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;Formació circular situada en la zona de libracions de la cara oculta.;;;;1;Formació poc interessant o difícil;2;2 dies després de la Lluna nova;1 dia després de la Lluna plena;30;Prismàtics x10;Refractor 50 mm;Edison T;Edison T;8878;48.8212;24.72047617;97.24481571;25.52550316;23.91545296;98.13068199;96.35899162;LOLA2011;North America;American;Satellite Feature;SF;Joliot;LAC-46;Adoptat per la UAI;01.01.2006 00:00;;Thomas Alva. American inventor (1847-1931).;http://planetarynames.wr.usgs.gov/Feature/8878
EHRLICH J;SF4013N17064W;4013N17064;SF;Cràter;;??;;Paul Ehrlich;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Metge;Alemanya;alemany;19;segle 19;Strehlen;1854;Bad Homburg;1915;Estudis sobre els anticossos. Va descobrir un tractament de la sífilis amb Hata. Premi Nobel en 1908.;-170.641359;189.358641;170.641° West;40.132448;40.132° North;Cara oculta;Nord-Oest;No definida;No hi ha mapa;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;25;25;15;15;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Ehrlich J;Ehrlich J;8888;24.451;40.13244764;189.358641;40.53562355;39.72927666;189.885622;188.8316555;LOLA2011;Europe;Germany;Satellite Feature;SF;Schneller;LAC-33;Adoptat per la UAI;01.01.2006 00:00;;Paul. German doctor. Nobel laureate (1854-1915).;http://planetarynames.wr.usgs.gov/Feature/8888
EHRLICH N;SF3891N17302W;3891N17302;SF;Cràter;;??;;Paul Ehrlich;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Metge;Alemanya;alemany;19;segle 19;Strehlen;1854;Bad Homburg;1915;Estudis sobre els anticossos. Va descobrir un tractament de la sífilis amb Hata. Premi Nobel en 1908.;-173.016001;186.983999;173.016° West;38.907608;38.908° North;Cara oculta;Nord-Oest;No definida;No hi ha mapa;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;19;19;11;11;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Ehrlich N;Ehrlich N;8889;20.2166;38.90760806;186.9839987;39.24096107;38.5742588;187.4123821;186.5556164;LOLA2011;Europe;Germany;Satellite Feature;SF;Schneller;LAC-33;Adoptat per la UAI;01.01.2006 00:00;;Paul. German doctor. Nobel laureate (1854-1915).;http://planetarynames.wr.usgs.gov/Feature/8889
EHRLICH W;SF4225N17386W;4225N17386;SF;Cràter;;??;;Paul Ehrlich;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Metge;Alemanya;alemany;19;segle 19;Strehlen;1854;Bad Homburg;1915;Estudis sobre els anticossos. Va descobrir un tractament de la sífilis amb Hata. Premi Nobel en 1908.;-173.856789;186.143211;173.857° West;42.246007;42.246° North;Cara oculta;Nord-Oest;No definida;No hi ha mapa;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;26;26;15;15;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Ehrlich W;Ehrlich W;8890;25.7059;42.24600748;186.1432113;42.66987038;41.82214546;186.7157879;185.5706387;LOLA2011;Europe;Germany;Satellite Feature;SF;Schneller;LAC-33;Adoptat per la UAI;01.01.2006 00:00;;Paul. German doctor. Nobel laureate (1854-1915).;http://planetarynames.wr.usgs.gov/Feature/8890
EHRLICH Z;SF4212N17213W;4212N17213;SF;Cràter;;??;;Paul Ehrlich;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Metge;Alemanya;alemany;19;segle 19;Strehlen;1854;Bad Homburg;1915;Estudis sobre els anticossos. Va descobrir un tractament de la sífilis amb Hata. Premi Nobel en 1908.;-172.126507;187.873493;172.127° West;42.121649;42.122° North;Cara oculta;Nord-Oest;No definida;No hi ha mapa;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;28;28;16;16;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Ehrlich Z;Ehrlich Z;8891;29.7113;42.12164937;187.8734928;42.46364403;41.77950096;188.5197735;187.2257404;LOLA2011;Europe;Germany;Satellite Feature;SF;Schneller;LAC-33;Adoptat per la UAI;01.01.2006 00:00;;Paul. German doctor. Nobel laureate (1854-1915).;http://planetarynames.wr.usgs.gov/Feature/8891
EIJKMAN D;SF6207S13694W;6207S13694;SF;Cràter;;??;;Christiaan H. Eijkman;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Metge;Països Baixos;holandès;20;segle 20;Nijkerk;1858;Utrecht;1930;Treballs sobre el beriberi. Va descobrir les vitamines. Premi Nobel en 1929.;-136.93724;223.06276;136.937° West;-62.067978;62.068° South;Cara oculta;Sud-Oest;No definida;No hi ha mapa;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;25;25;15;15;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Eijkman D;Eijkman D;8898;25.2466;-62.06797783;223.0627604;-61.65168571;-62.4842701;223.9532986;222.172224;LOLA2011;Europe;Netherlands (Dutch);Satellite Feature;SF;Fizeau;LAC-134;Adoptat per la UAI;01.01.2006 00:00;;Christiaan. Dutch doctor. Nobel laureate (1858-1930).;http://planetarynames.wr.usgs.gov/Feature/8898
EINSTEIN R;SF1383N09188W;1383N09188;SF;Cràter;;??;;Albert Einstein;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Físic;Estats Units;americà;20;segle 20;Ulm;1879;Princeton;1955;Inventor del concepte de fotó. Teoria del moviment brownià. Teoria de la relativitat restringida en 1905 i general en 1916. Equivalència massa/energia. Premi Nobel de física en 1921.;-91.875704;268.124296;91.876° West;13.826984;13.827° North;Zona libracions;Nord-Oest;No definida;??;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;20;20;12;12;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;Formació circular situada en la zona de libracions de la cara oculta.;;;;1;Formació poc interessant o difícil;14;Lluna plena;6 dies després del quart minvant;50;Refractor 50 mm;Refractor 100 mm;Einstein R;Einstein R;8908;19.8377;13.82698401;268.1242963;14.15416908;13.49996376;268.4613667;267.7876835;LOLA2011;North America;American;Satellite Feature;SF;Nobel;LAC-72;Adoptat per la UAI;01.01.2006 00:00;;Albert. German-American physicist. Nobel laureate (1879-1955).;http://planetarynames.wr.usgs.gov/Feature/8908
EINSTEIN S;SF1510N09167W;1510N09167;SF;Cràter;;??;;Albert Einstein;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Físic;Estats Units;americà;20;segle 20;Ulm;1879;Princeton;1955;Inventor del concepte de fotó. Teoria del moviment brownià. Teoria de la relativitat restringida en 1905 i general en 1916. Equivalència massa/energia. Premi Nobel de física en 1921.;-91.666791;268.333209;91.667° West;15.100899;15.101° North;Zona libracions;Nord-Oest;No definida;??;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;20;20;12;12;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;Formació circular situada en la zona de libracions de la cara oculta.;;;;1;Formació poc interessant o difícil;14;Lluna plena;6 dies després del quart minvant;50;Refractor 50 mm;Refractor 100 mm;Einstein S;Einstein S;8909;19.6281;15.10089898;268.3332086;15.4245472;14.7772541;268.668417;267.9980068;LOLA2011;North America;American;Satellite Feature;SF;Nobel;LAC-72;Adoptat per la UAI;01.01.2006 00:00;;Albert. German-American physicist. Nobel laureate (1879-1955).;http://planetarynames.wr.usgs.gov/Feature/8909
EINTHOVEN G;SF0546S11219E;0546S11219;SF;Cràter;;??;;Willem Einthoven;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Metge;Països Baixos;holandès;20;segle 20;Samarang;1860;Leyde;1927;Professor a la Universitat de Leyden en 1886. Inventor de l'electrocardiografia. Premi Nobel en 1924.;112.19063;112.19063;112.191° East;-5.464204;5.464° South;Cara oculta;Sud-Est;No definida;No hi ha mapa;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;34;34;20;20;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Einthoven G;Einthoven G;8910;32.2814;-5.464204113;112.1906303;-4.931911469;-5.996494293;112.7254124;111.655859;LOLA2011;Europe;Netherlands (Dutch);Satellite Feature;SF;Langemak;LAC-83;Adoptat per la UAI;01.01.2006 00:00;;Willem. Dutch physiologist. Nobel laureate (1860-1927).;http://planetarynames.wr.usgs.gov/Feature/8910
EINTHOVEN K;SF0823S11154E;0823S11154;SF;Cràter;;??;;Willem Einthoven;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Metge;Països Baixos;holandès;20;segle 20;Samarang;1860;Leyde;1927;Professor a la Universitat de Leyden en 1886. Inventor de l'electrocardiografia. Premi Nobel en 1924.;111.536;111.536;111.536° East;-8.22797;8.228° South;Cara oculta;Sud-Est;No definida;No hi ha mapa;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;21;21;12;12;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Einthoven K;Einthoven K;8911;21.6323;-8.227970145;111.536;-7.871274948;-8.584665298;111.896471;111.1755352;LOLA2011;Europe;Netherlands (Dutch);Satellite Feature;SF;Langemak;LAC-83;Adoptat per la UAI;01.01.2006 00:00;;Willem. Dutch physiologist. Nobel laureate (1860-1927).;http://planetarynames.wr.usgs.gov/Feature/8911
EINTHOVEN L;SF0830S11104E;0830S11104;SF;Cràter;;??;;Willem Einthoven;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Metge;Països Baixos;holandès;20;segle 20;Samarang;1860;Leyde;1927;Professor a la Universitat de Leyden en 1886. Inventor de l'electrocardiografia. Premi Nobel en 1924.;111.035372;111.035372;111.035° East;-8.300535;8.301° South;Cara oculta;Sud-Est;No definida;No hi ha mapa;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;16;16;9;9;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Einthoven L;Einthoven L;8912;15.0264;-8.300534742;111.0353717;-8.052764893;-8.548303604;111.2858067;110.7849407;LOLA2011;Europe;Netherlands (Dutch);Satellite Feature;SF;Langemak;LAC-83;Adoptat per la UAI;01.01.2006 00:00;;Willem. Dutch physiologist. Nobel laureate (1860-1927).;http://planetarynames.wr.usgs.gov/Feature/8912
EINTHOVEN M;SF0771S11003E;0771S11003;SF;Cràter;;??;;Willem Einthoven;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Metge;Països Baixos;holandès;20;segle 20;Samarang;1860;Leyde;1927;Professor a la Universitat de Leyden en 1886. Inventor de l'electrocardiografia. Premi Nobel en 1924.;110.029376;110.029376;110.029° East;-7.709437;7.709° South;Cara oculta;Sud-Est;No definida;No hi ha mapa;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;52;52;31;31;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Einthoven M;Einthoven M;8913;58.5758;-7.709437318;110.0293759;-6.744600296;-8.676391602;111.0039005;109.0537395;LOLA2011;Europe;Netherlands (Dutch);Satellite Feature;SF;Langemak;LAC-83;Adoptat per la UAI;01.01.2006 00:00;;Willem. Dutch physiologist. Nobel laureate (1860-1927).;http://planetarynames.wr.usgs.gov/Feature/8913
EINTHOVEN P;SF0707S10881E;0707S10881;SF;Cràter;;??;;Willem Einthoven;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Metge;Països Baixos;holandès;20;segle 20;Samarang;1860;Leyde;1927;Professor a la Universitat de Leyden en 1886. Inventor de l'electrocardiografia. Premi Nobel en 1924.;108.807389;108.807389;108.807° East;-7.072109;7.072° South;Cara oculta;Sud-Est;No definida;No hi ha mapa;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;18;18;11;11;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Einthoven P;Einthoven P;8914;18.4851;-7.072109019;108.8073894;-6.767309189;-7.376907349;109.1145306;108.5002499;LOLA2011;Europe;Netherlands (Dutch);Satellite Feature;SF;Pasteur;LAC-82;Adoptat per la UAI;01.01.2006 00:00;;Willem. Dutch physiologist. Nobel laureate (1860-1927).;http://planetarynames.wr.usgs.gov/Feature/8914
EINTHOVEN R;SF0605S10743E;0605S10743;SF;Cràter;;??;;Willem Einthoven;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Metge;Països Baixos;holandès;20;segle 20;Samarang;1860;Leyde;1927;Professor a la Universitat de Leyden en 1886. Inventor de l'electrocardiografia. Premi Nobel en 1924.;107.428179;107.428179;107.428° East;-6.047703;6.048° South;Cara oculta;Sud-Est;No definida;No hi ha mapa;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;13;13;8;8;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Einthoven R;Einthoven R;8915;13.3732;-6.047703293;107.4281792;-5.827192307;-6.268213272;107.6499233;107.2064381;LOLA2011;Europe;Netherlands (Dutch);Satellite Feature;SF;Pasteur;LAC-82;Adoptat per la UAI;01.01.2006 00:00;;Willem. Dutch physiologist. Nobel laureate (1860-1927).;http://planetarynames.wr.usgs.gov/Feature/8915
EINTHOVEN X;SF0382S10913E;0382S10913;SF;Cràter;;??;;Willem Einthoven;Andersson / Whitaker 1982;Desconegut en aquella època;Desconegut en aquella època;Desconegut en aquella època;Metge;Països Baixos;holandès;20;segle 20;Samarang;1860;Leyde;1927;Professor a la Universitat de Leyden en 1886. Inventor de l'electrocardiografia. Premi Nobel en 1924.;109.134658;109.134658;109.135° East;-3.816376;3.816° South;Cara oculta;Sud-Est;No definida;No hi ha mapa;;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha mapa ni imatge;No hi ha article;??;45;45;26;26;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible.;Altura desconeguda. Dibuix impossible..;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Einthoven X;Einthoven X;8916;44.5051;-3.816376139;109.1346577;-3.082532883;-4.550218582;109.8701305;108.3991871;LOLA2011;Europe;Netherlands (Dutch);Satellite Feature;SF;Pasteur;LAC-82;Adoptat per la UAI;01.01.2006 00:00;;Willem. Dutch physiologist. Nobel laureate (1860-1927).;http://planetarynames.wr.usgs.gov/Feature/8916
