NAME;LUN;LUN_REDUCED;NAME_TYPE;TYPE;SUBTYPE;PERIOD;GEOLOGY;NAME_DETAIL;NAME_ORIGIN;LANGRENUS;HEVELIUS;RICCIOLI;WORK;COUNTRY;NATIONLITY;CENTURY_N;CENTURY_C;BIRTH_PLACE;BIRTH_DATE;DEATH_PLACE;DEATH_DATE;FACTS;LONGI_N;LONGI_N_360;LONGI_C;LATI_N;LATI_C;FACE;QUADRANT;AREA;RUKL;RUKL_C;VISCARDY;HATFIELD;WESTFALL;WOOD;LOPAM;LENGTH_KM;WIDE_KM;LENGTH_MI;WIDE_MI;HEIGHT_M;HEIGHT_FE;RAPPORT;PROFIL;GENERAL_1;SLOPES;WALLS;FLOOR;INTEREST_N;INTEREST_C;LUNATION;MOONDAY_S;MOONDAY_M;DIAM_INST;TH_INSTRU;PR_INSTRU;IAU_FEATURE_NAME;IAU_CLEAN_FEATURE_NAME;IAU_FEATURE_ID;IAU_DIAMETER;IAU_CENTER_LATITUDE;IAU_CENTER_LONGITUDE;IAU_NORTHERN_LATITUDE;IAU_SOUTHERN_LATITUDE;IAU_EASTERN_LONGITUDE;IAU_WESTERN_LONGITUDE;IAU_COORDINATE_SYSTEM;IAU_CONTINENT;IAU_ETHNICITY;IAU_FEATURE_TYPE;IAU_FEATURE_TYPE_CODE;IAU_QUAD_NAME;IAU_QUAD_CODE;IAU_APPROVAL_STATUS;IAU_APPROVAL_DATE;IAU_REFERENCE;IAU_ORIGIN;IAU_LINK
WEIERSTRASS;AA0126S07715E;0126S07715;AA;Cratère;;Période de formation non trouvée;;Karl Weierstrass (ex Gilbert N);(??);Non nommé;Non nommé;Non nommé;Mathématicien;Allemagne;allemand;19;19 ème siècle;Ostenfelde;1815;Berlin;1897;Professeur à l'Université de Berlin en 1864. Nombreux travaux sur les fonctions et les séries.;77.147209;77.147209;77.147° Est;-1.257989;1.258° Sud;Face visible;Sud-Est;Limbe Est de la Lune;49;Langrenus;188;15a7;291S Q1E Q4E 099N;;IV-184-H1;33;33;20;20;?;?;Hauteur inconnue.Calcul impossible.;Hauteur inconnue. Visualisation impossible;Formation circulaire.;Versants peu escarpés portant Gilbert S au Sud -Ouest et Van Vleck au Sud-Est.;Muraille peu élevée.;Fond plat.;2;Formation assez intéressante.;2;Deux jours après la Nouvelle Lune;Un jour après la Pleine Lune;30;Jumelles x 10;Lunette 50 mm;Weierstrass;Weierstrass;6509;31.3213;-1.25798908387724;77.1472094997634;-0.741533279418945;-1.77444267272949;77.6637897491455;76.6306324005127;LOLA2011;Europe;Germany;Crater, craters;AA;Ansgarius;LAC-81;Adopted by IAU;1976-01-01 00:00:00;;Karl. German mathematician (1815-1897).;http://planetarynames.wr.usgs.gov/Feature/6509
WEIGEL;AA5839S03934W;5839S03934;AA;Cratère;;Pré-Imbrien (De -4,55 milliards d'années à -3,85 milliards d'années) ?;;Erhard Weigel;Schröter (1802);Non nommé;Non nommé;Non nommé;Mathématicien et astronome;Allemagne;allemand;17;17 ème siècle;?;1625;?;1699;Auteur de Spherica atlas avec des constellations inspirées des emblèmes des états.;-39.336141;320.663859;39.336° Ouest;-58.385039;58.385° Sud;Face visible;Sud-Ouest;Limbe Sud-Sud-Ouest de la Lune;71;Schiller;62;10g3 / 12c3;048S 055S 061S 067S 201S 205S 213S;;;36;36;22;22;2200;6700;0.0611;A__________________________________A;Formation circulaire abîmée.;Versants peu escarpés portant Weigel A au Sud-Est, Weigel B au Sud-Ouest et un cratère au Nord-Ouest.;Muraille assez élevée.;Fond plat.;3;Formation très intéressante.;10;Trois jours après le Premier Quartier;Deux jours après le Dernier Quartier;30;Jumelles x 10;Lunette 50 mm;Weigel;Weigel;6510;34.8469;-58.3850388165895;320.663858820151;-57.8104496002197;-58.9596271514893;321.760011672974;319.567708969116;LOLA2011;Europe;Germany;Crater, craters;AA;Schiller;LAC-125;Adopted by IAU;1935-01-01 00:00:00;;Erhard. German mathematician (1625-1699).;http://planetarynames.wr.usgs.gov/Feature/6510
WEINEK;AA2757S03706E;2757S03706;AA;Cratère;;Pré-Imbrien (De -4,55 milliards d'années à -3,85 milliards d'années) ?;;Ladislav Weinek;Fauth (1936);Non nommé;Non nommé;Non nommé;Astronome;Autriche;autrichien;19;19 ème siècle;?;1848;?;1913;Auteur d'un Atlas de la Lune. Nommé Directeur de l'Observatoire de Prague en 1883;37.061432;37.061432;37.061° Est;-27.565052;27.565° Sud;Face visible;Sud-Est;Bord Sud de la Mer du Nectar;58;Fracastorius;116;15f2 / 16f8;328S 131S 135S 143S;;IV-155-H1 IV-160-H1 IV-154-H3;31;31;19;19;3400;10300;0.1063;A___________________A;Formation circulaire isolée.;Versants peu escarpés sauf au Nord-Est.;Muraille chevauchée par un craterlet double au Nord et d'autres craterlets au Sud.;Fond plat rempli de lave avec craterlet central.;2;Formation assez intéressante.;3;Trois jours après la Nouvelle lune;Deux jours après la Pleine Lune;30;Jumelles x 10;Lunette 50 mm;Weinek;Weinek;6513;32.0099;-27.5650516866033;37.0614315962098;-27.0372352600098;-28.092866897583;37.6570148468018;36.4658489227295;LOLA2011;Europe;Czechoslovakia;Crater, craters;AA;Fracastorius;LAC-97;Adopted by IAU;1935-01-01 00:00:00;;Ladislaus. Czechoslovakian astronomer (1848-1913).;http://planetarynames.wr.usgs.gov/Feature/6513
WEISS;AA3176S01959W;3176S01959;AA;Cratère;;Imbrien (De -3,85 milliards d'années à -3,2 milliards d'années) ?;;Edmund Weiss;Krieger / König (1912);Non nommé;Non nommé;Non nommé;Astronome;Autriche;autrichien;19;19 ème siècle;?;1837;?;1917;Fondateur et directeur de l'Observatoire de Vienne.;-19.587309;340.412691;19.587° Ouest;-31.761838;31.762° Sud;Face visible;Sud-Ouest;Région au Nord-Ouest du cratère Tycho;63;Capuanus;134;9 d1 / 10f7 / 12a7;024S 029S 191S;;IV-072-H1;66;66;40;40;?;?;Hauteur inconnue.Calcul impossible.;Hauteur inconnue. Visualisation impossible;Formation circulaire abîmée.;Versants peu escarpés portant Cichus au Sud-Ouest, Cichus J & B au Sud.;Muraille peu élevée engloutie au Nord.;Fond plat rempli de lave portant Weiss E au Nord. Rainures et monticules. Craterlets.;3;Formation très intéressante.;9;Deux jours après le Premier Quartier;Un jour après le Dernier Quartier;30;Jumelles x 10;Lunette 50 mm;Weiss;Weiss;6515;66.5551;-31.7618376118496;340.412690884858;-30.6643466949463;-32.8593273162842;341.7034740448;339.121912002563;LOLA2011;Europe;Germany;Crater, craters;AA;Pitatus;LAC-94;Adopted by IAU;1935-01-01 00:00:00;;Edmund. German astronomer, mathematician, physicist (1837-1917).;http://planetarynames.wr.usgs.gov/Feature/6515
WERNER;AA2803S00329E;2803S00329;AA;Cratère;;Eratosthénien (De -3,2 milliards d'années à -1,1 milliards d'années);;Johannes Werner;Riccioli (1651);Eychstadi;Mons Antilibanus;Werner;Astronome et mathématicien;Allemagne;allemand;15;15 ème siècle;?;1468;?;1522;??;3.292686;3.292686;3.293° Est;-28.026273;28.026° Sud;Face visible;Sud-Est;Secteur du cratère Arzachel;55;Arzachel;122;10a8 / 13f2 / 14f8;357S003S 167S 174S 179S;MM140;;70;70;42;42;4220;12800;0.0603;A___________________________________A;Formation circulaire jeune formant un couple intéressant avec Aliacensis.;Versants très escarpés et tourmentés portant Blanchinus au Nord, Aliacensis au Sud-Est et Regiomontanus à l'Ouest.;Muraille en gradins très élevée portant le craterlet Werner D au Nord.;Fond plat mais tourmenté en bordure de la muraille Sud. Montagne légèrement excentrée.;4;Formation exceptionnelle.;7;Au Premier Quartier;Six jours après la Pleine Lune;30;Jumelles x 10;Lunette 50 mm;Werner;Werner;6523;70.5907;-28.026273010682;3.29268580392115;-26.8622455596924;-29.190299987793;4.6117000579834;1.97361183166504;LOLA2011;Europe;Germany;Crater, craters;AA;Purbach;LAC-95;Adopted by IAU;1935-01-01 00:00:00;;Johann. German mathematician (1468-1528).;http://planetarynames.wr.usgs.gov/Feature/6523
WEXLER;AA6888S09071E;6888S09071;AA;Cratère;;Période de formation non trouvée;;Harry Wexler;(??);Non nommé;Non nommé;Non nommé;Météorologiste;Etats Unis;américain;20;20 ème siècle;?;1911;?;1962;Spécialiste des satellites météorologiques.;90.710620;90.710620;90.711° Est;-68.884309;68.884° Sud;Zone des librations;Sud-Est;Limbe Sud-Sud-Est de la Lune;75;Hagecius;32;;Q4S;;IV-107-H3 IV-108-H1 IV-100-M IV-100-H3 IV-101-H1;53;53;32;32;?;?;Hauteur inconnue.Calcul impossible.;Hauteur inconnue. Visualisation impossible;Formation circulaire située dans la zone des librations.;Versants assez escarpés portant un cratère au Nord et Wexler E à l'Est.;Muraille élevée en gradins.;Fond plat.;2;Formation assez intéressante.;2;Deux jours après la Nouvelle Lune;Un jour après la Pleine Lune;30;Jumelles x 10;Lunette 50 mm;Wexler;Wexler;6527;52.4441;-68.8843093588331;90.7106202049443;-68.0195598602295;-69.7490577697754;93.1116275787354;88.3096141815186;LOLA2011;North America;American;Crater, craters;AA;Helmholtz;LAC-139;Adopted by IAU;1970-01-01 00:00:00;;Harry. American meteorologist (1911-1962).;http://planetarynames.wr.usgs.gov/Feature/6527
WHEWELL;AA0416N01373E;0416N01373;AA;Cratère;;Eratosthénien (De -3,2 milliards d'années à -1,1 milliards d'années) ?;;William Whewell;Birt / Lee (1865);Non nommé;Non nommé;Non nommé;Philosophe et naturaliste;Angleterre;anglais;19;19 ème siècle;?;1794;?;1866;A donné son nom à une variété d'oxalate naturel de calcium : la whewellite.;13.733754;13.733754;13.734° Est;4.160399;4.160° Nord;Face visible;Nord-Est;Région à l'Est de la Mer de la Tranquillité;34;Hyginus;282;1e2 / 13c8;351C 154C 161C;;IV-005-H2;15;15;9;9;2300;7000;0.1643;A___________A;Formation circulaire en forme de bol. Forme un trio remarquable avec Cayley et de Morgan.;Versants assez escarpés.;Muraille assez élevée.;Fond arrondi.;3;Formation très intéressante.;6;Six jours après la Nouvelle Lune;Cinq jours après la Pleine Lune;50;Lunette 50 mm;Télescope 100 mm;Whewell;Whewell;6533;13.0458;4.1603990720562;13.7337540099228;4.37551307678223;3.94528770446777;13.9494304656982;13.5180797576904;LOLA2011;Europe;Great Britain;Crater, craters;AA;Julius Caesar;LAC-60;Adopted by IAU;1935-01-01 00:00:00;;William. British philosopher (1794-1866).;http://planetarynames.wr.usgs.gov/Feature/6533
WICHMANN;AA0754S03813W;0754S03813;AA;Cratère;;Copernicien (De -1,1 milliards d'années à nos jours) ?;;Moritz L. G. Wichmann;Neison (1876);Non nommé;Non nommé;Non nommé;Astronome;Allemagne;allemand;19;19 ème siècle;?;1821;?;1859;Découvrit les librations physiques de la Lune.;-38.129683;321.870317;38.130° Ouest;-7.535917;7.536° Sud;Face visible;Sud-Ouest;Partie Sud-Est de l'Océan des Tempêtes;41;Euclides;220;7c1 / 9g7 / 11c6;040C 048C 205C 213C;;IV-090-H1;10;10;6;6;1000;3000;0.0943;A_____________________A;Formation circulaire isolée en forme de bol située au Sud d'une chaîne de collines en forme de lance pierre.;Versants peu escarpés portant une chaîne montagneuse orientée Nord Sud au Nord.;Muraille peu élevée.;Fond arrondi.;3;Formation très intéressante.;10;Trois jours après le Premier Quartier;Deux jours après le Dernier Quartier;50;Lunette 50 mm;Télescope 100 mm;Wichmann;Wichmann;6538;9.77162;-7.53591708333262;321.870317493646;-7.37479209899902;-7.69704055786133;322.032846450806;321.707792282104;LOLA2011;Europe;Germany;Crater, craters;AA;Letronne;LAC-75;Adopted by IAU;1935-01-01 00:00:00;;Moritz Ludwig Georg. German astronomer (1821-1859).;http://planetarynames.wr.usgs.gov/Feature/6538
WIDMANNSTATTEN;AA0609S08543E;0609S08543;AA;Cratère;;Période de formation non trouvée;;Alois B. Widmanstätten;(??);Non nommé;Non nommé;Non nommé;Chimiste;Autriche;autrichien;19;19 ème siècle;?;1754;?;1849;Recherches en métallographie. A laissé son nom aux structures métalliques cristallines visibles sur les météorites polies et attaquées à l'acide nitrique.;85.433506;85.433506;85.434° Est;-6.092884;6.093° Sud;Zone des librations;Sud-Est;Limbe Est de la Lune;49;Langrenus;188;;Q1E;;IV-137-H3;46;46;28;28;?;?;Hauteur inconnue.Calcul impossible.;Hauteur inconnue. Visualisation impossible;Formation circulaire située dans la zone des librations sur le versant Nord-Est de Kiess.;Versants peu escarpés.;Muraille peu élevée.;Fond plat étendu.;1;Formation peu intéressante ou difficile;2;Deux jours après la Nouvelle Lune;Un jour après la Pleine Lune;30;Jumelles x 10;Lunette 50 mm;Widmannstätten;Widmannstatten;6540;52.8825;-6.09288408933303;85.4335061922207;-5.22107887268066;-6.96504974365234;86.30983543396;84.5559520721436;LOLA2011;Europe;Germany;Crater, craters;AA;Ansgarius;LAC-81;Adopted by IAU;1973-01-01 00:00:00;;Aloys Joseph Beck Edler von. German physicist (1754-1849). (Spelling changed from Widmanstätten.);http://planetarynames.wr.usgs.gov/Feature/6540
WILDT;AA0902N07583E;0902N07583;AA;Cratère;;Période de formation non trouvée;;Rupert Wildt (ex Condorcet K);(??);Non nommé;Non nommé;Non nommé;Astronome;Etats Unis;américain;20;20 ème siècle;?;1905;?;1976;??;75.827984;75.827984;75.828° Est;9.024003;9.024° Nord;Face visible;Nord-Est;Limbe Est de la Lune;38;Neper;228;3a3;099N;;;12;12;7;7;?;?;Hauteur inconnue.Calcul impossible.;Hauteur inconnue. Visualisation impossible;Formation circulaire isolée en forme de bol.;Versants peu escarpés.;Muraille peu élevée.;Fond arrondi.;1;Formation peu intéressante ou difficile;2;Deux jours après la Nouvelle Lune;Un jour après la Pleine Lune;50;Lunette 50 mm;Télescope 100 mm;Wildt;Wildt;6547;12.3083;9.02400306800429;75.8279841856165;9.22695732116699;8.8210506439209;76.03346824646;75.6225032806396;LOLA2011;Europe;Germany;Crater, craters;AA;Neper;LAC-63;Adopted by IAU;1979-01-01 00:00:00;;Rupert. German-American astronomer (1905-1976).;http://planetarynames.wr.usgs.gov/Feature/6547
WILHELM;AA4321S02094W;4321S02094;AA;Cratère;;Pré-Nectarien (De -4,55 milliards d'années à -3,92 milliards d'années) ?;;Guillaume IV de la Hesse (dit Guillaume le Sage);Riccioli (1651);Wolfgangi D. Neoburgi;Mons Annae;Wilhelm;Homme d'état et astronome;Allemagne;allemand;16;16 ème siècle;?;1535;?;1592;??;-20.940585;339.059415;20.941° Ouest;-43.212685;43.213° Sud;Face visible;Sud-Ouest;Secteur du cratère Tycho;64;Tycho;102;10e5 / 12a5;024S 029S 040S 191S 201S;;;108;108;65;65;3500;10600;0.0327;A__________________________________________________________________A;Formation circulaire érodée.;Versants peu escarpés portant Montanari au Sud, Lagalla au Sud-Ouest, Wilhelm C au Nord, Wilhelm D au Nord-Est et Wilhelm O & E à l'Est.;Muraille élevée et très douce portant Wilhelm B au Sud-Ouest et Wilhelm K au Sud.;Fond assez plat à l'Ouest et tourmenté à l'Est. 4 collines alignées au Nord-Est. Craterlets. Monticules et lignes de crête.;3;Formation très intéressante.;9;Deux jours après le Premier Quartier;Un jour après le Dernier Quartier;5;Oeil nu;Jumelles x 10;Wilhelm;Wilhelm;6548;100.827;-43.2126854414748;339.059415050167;-41.5501594543457;-44.8752098083496;341.341890335083;336.776941299438;LOLA2011;Europe;Germany;Crater, craters;AA;Wilhelm;LAC-111;Adopted by IAU;1935-01-01 00:00:00;;Wilhelm IV, Landgrave of Hesse. German astronomer (1532-1592).;http://planetarynames.wr.usgs.gov/Feature/6548
WILKINS;AA2958S01958E;2958S01958;AA;Cratère;;Imbrien (De -3,85 milliards d'années à -3,2 milliards d'années) ?;;Hugh P. Wilkins;Müller (1935);Non nommé;Non nommé;Non nommé;Astronome;Angleterre;anglais;20;20 ème siècle;?;1896;?;1960;Auteur de cartes de la Lune.;19.576747;19.576747;19.577° Est;-29.580107;29.580° Sud;Face visible;Sud-Est;Secteur du cratère Catherine;57;Catharina;118;13c1 / 14c8;343S 1435 148S 154S;;IV-131-H2 IV-136-H2 IV-124-M IV-124-H2;58;58;35;35;?;?;Hauteur inconnue.Calcul impossible.;Hauteur inconnue. Visualisation impossible;Formation circulaire abîmée.;Versants peu escarpés portant Wilkins A à l'Ouest, Wilkins E au Nord et Pons B au Nord-Est, ainsi qu'un bel ensemble de craterlets au Sud-Est.;Muraille plus élevée au Sud-Est.;Fond plat. Craterlets dont un à l'Est.;3;Formation très intéressante.;5;Cinq jour après la Nouvelle Lune;Quatre jour après la Pleine Lune;30;Jumelles x 10;Lunette 50 mm;Wilkins;Wilkins;6549;59.44;-29.5801066751645;19.5767474784635;-28.600004196167;-30.560209274292;20.7037525177002;18.449743270874;LOLA2011;Europe;Great Britain;Crater, craters;AA;Rupes Altai;LAC-96;Adopted by IAU;1961-01-01 00:00:00;;Hugh Percy. British selenographer (1896-1960).;http://planetarynames.wr.usgs.gov/Feature/6549
WILLIAMS;AA4202N03731E;4202N03731;AA;Cratère;;Pré-Imbrien (De -4,55 milliards d'années à -3,85 milliards d'années) ?;;Arthur Stanley Williams;Krieger / König (1912);Non nommé;Non nommé;Non nommé;Juriste;Angleterre;anglais;19;19 ème siècle;?;1861;?;1938;Observateur assidu des planètes.;37.305600;37.305600;37.306° Est;42.020307;42.020° Nord;Face visible;Nord-Est;Région au Nord-Est de la Mer de la Sérénité;14;Hercules;366;2a3 / 4g5;323N 328N 131N 135N 143N;;IV-089-H1;36;36;22;22;?;?;Hauteur inconnue.Calcul impossible.;Hauteur inconnue. Visualisation impossible;Formation abîmée.;Versants peu escarpés.;Muraille peu élevée effondrée au Nord.;Fond plat rempli de lave. Ligne de crête. Monticules et craterlets.;3;Formation très intéressante.;5;Cinq jour après la Nouvelle Lune;Quatre jour après la Pleine Lune;30;Jumelles x 10;Lunette 50 mm;Williams;Williams;6551;36.3575;42.0203067214594;37.3056002272906;42.6210346221924;41.4220333099365;38.1159915924072;36.5027446746826;LOLA2011;Europe;Great Britain;Crater, craters;AA;Geminus;LAC-27;Adopted by IAU;1935-01-01 00:00:00;;Arthur Stanley. British astronomer (1861-1938).;http://planetarynames.wr.usgs.gov/Feature/6551
WILSON;AA6933S04283W;6933S04283;AA;Cratère;;Période de formation non trouvée;;Alexander Wilson;Schröter (1802);Non nommé;Non nommé;Non nommé;Astronome;Ecosse;écossais;18;18 ème siècle;?;1714;?;1786;Ami de William Herschel.;-42.825648;317.174352;42.826° Ouest;-69.328560;69.329° Sud;Face visible;Sud-Ouest;Limbe Sud de la Lune;72;Clavius;60;10f2 / 12b1;048S 055S 061S 067S 191S 201S 205S 213S;;;70;70;42;42;3400;10300;0.0486;A____________________________________________A;Formation circulaire abîmée.;Versants assez escarpés portant de nombreux cratères dont Kircher à l'Ouest.;Muraille élevée.;Fond plat. Nombreux craterlets.;3;Formation très intéressante.;11;Quatre jours après le Premier Quartier;Trois jours après le Dernier Quartier;30;Jumelles x 10;Lunette 50 mm;Wilson;Wilson;6556;66.5731;-69.3285602072706;317.174351997862;-68.25852394104;-70.454029083252;320.275087356567;314.049928665161;LOLA2011;Europe;Scotland;Crater, craters;AA;Bailly;LAC-136;Adopted by IAU;1935-01-01 00:00:00;;Alexander. Scottish astronomer (1714-1786). Charles Thomson Rees. Scottish physicist (1869-1959). Ralph Elmer. American astronomer (1886-1960).;http://planetarynames.wr.usgs.gov/Feature/6556
WINTHROP;AA1076S04446W;1076S04446;AA;Cratère;;Imbrien (De -3,85 milliards d'années à -3,2 milliards d'années) ?;;John Winthrop (ex Letronne P);(??);Non nommé;Non nommé;Non nommé;Astronome;Etats Unis;américain;18;18 ème siècle;?;1714;?;1779;??;-44.459956;315.540044;44.460° Ouest;-10.760103;10.760° Sud;Face visible;Sud-Ouest;Partie Sud-Ouest de l'Océan des Tempêtes;40;Flamsteed;222;7d1 / 11d5;048C 055C;;IV-154-H2;18;18;11;11;?;?;Hauteur inconnue.Calcul impossible.;Hauteur inconnue. Visualisation impossible;Formation circulaire abîmée chevauchant la muraille Ouest de Letronne.;Versants peu escarpés sauf au Nord.;Muraille peu élevée engloutie à l'Est et à l'Ouest.;Fond plat rempli de lave.;2;Formation assez intéressante.;11;Quatre jours après le Premier Quartier;Trois jours après le Dernier Quartier;50;Lunette 50 mm;Télescope 100 mm;Winthrop;Winthrop;6563;17.2506;-10.7601032441666;315.540044381209;-10.475658416748;-11.044548034668;315.829599380493;315.250494003296;LOLA2011;North America;American;Crater, craters;AA;Letronne;LAC-75;Adopted by IAU;1976-01-01 00:00:00;;John. American astronomer (1714-1779).;http://planetarynames.wr.usgs.gov/Feature/6563
WOHLER;AA3825S03135E;3825S03135;AA;Cratère;;Pré-Imbrien (De -4,55 milliards d'années à -3,85 milliards d'années) ?;;Friedrich Wölher;Schmidt (1878);Non nommé;Non nommé;Non nommé;Chimiste;Allemagne;allemand;19;19 ème siècle;Eschersheim;1800;Göttingen;1882;Découvrit l'aluminium et le bore en 1827. Réussit la première synthèse d'un corps organique (l'urée) en 1828. Nombreux travaux sur les corps organiques.;31.353058;31.353058;31.353° Est;-38.251845;38.252° Sud;Face visible;Sud-Est;Région au Sud de Rupes Altai;67;Rabbi Levi;79;14a7 / 16g6;334S 343S 131S 143S 148S;;;27;27;16;16;2000;6100;0.0741;A____________________________A;Formation circulaire isolée.;Versants peu escarpés portant un craterlet à l'Ouest.;Muraille assez élevée.;Fond plat.;2;Formation assez intéressante.;6;Six jours après la Nouvelle Lune;Cinq jours après la Pleine Lune;30;Jumelles x 10;Lunette 50 mm;Wöhler;Wohler;6594;28.0711;-38.2518446823529;31.3530579562271;-37.819522857666;-38.6841640472412;31.9422435760498;30.7637844085693;LOLA2011;Europe;Germany;Crater, craters;AA;Maurolycus;LAC-113;Adopted by IAU;1935-01-01 00:00:00;;Friedrich. German chemist (1800-1882).;http://planetarynames.wr.usgs.gov/Feature/6594
WOLF;AA2279S01663W;2279S01663;AA;Cratère;;Pré-Imbrien (De -4,55 milliards d'années à -3,85 milliards d'années) ?;;Maximilian F. J. C. Wolf;Krieger / König (1912);Robervalis;Insula Carpathos;Munosius;Astronome;Allemagne;allemand;19;19 ème siècle;Heidelberg;1863;Heidelberg;1932;Inventeur en 1891 d'une méthode photographique de recherche des astéroïdes qui lui permit d'en découvrir plus de 40.;-16.625826;343.374174;16.626° Ouest;-22.785645;22.786° Sud;Face visible;Sud-Ouest;Secteur de la Mer des Nuées;54;Birt;170;9d3;018S 024S 029S 191S;;IV-083-H2;25;25;15;15;?;?;Hauteur inconnue.Calcul impossible.;Hauteur inconnue. Visualisation impossible;Formation déformée et délabrée.;Versants peu escarpés portant de petits massifs montagneux au Sud et à l'Est.;Muraille abîmée peu élevée écrasée au Sud par Wolf B.;Fond plat rempli de lave communicant au Sud avec Mare Nubium. Craterlets.;2;Formation assez intéressante.;8;Un jour après le Premier Quartier;Au Dernier Quartier;30;Jumelles x 10;Lunette 50 mm;Wolf;Wolf;6569;25.745;-22.7856451889379;343.374174492359;-22.3611354827881;-23.2101535797119;343.834604263306;342.91375541687;LOLA2011;Europe;Germany;Crater, craters;AA;Pitatus;LAC-94;Adopted by IAU;1935-01-01 00:00:00;;Maxmilian Franz Joseph Cornelius. German astronomer (1863-1932).;http://planetarynames.wr.usgs.gov/Feature/6569
WOLLASTON;AA3060N04698W;3060N04698;AA;Cratère;;Eratosthénien (De -3,2 milliards d'années à -1,1 milliards d'années) ?;;William Hyde Wollaston;Mädler (1837);Non nommé;Non nommé;Non nommé;Chimiste médecin et astronome;Angleterre;anglais;18;18 ème siècle;East Dereham;1766;Londres;1828;Spécialiste de l'électrolyse. Découvreur de la polarisation des électrodes d'une pile. Isola le palladium et le rhodium. Remarqua les raies sombres du spectre solaire en 1802.;-46.979294;313.020706;46.979° Ouest;30.599274;30.599° Nord;Face visible;Nord-Ouest;Partie Nord de l'Océan des Tempêtes;9;Mairan;340;8d3;048N 055N 061N 213N 225N;;IV-120-H1;10;10;6;6;1000;3000;0.098;A____________________A;Formation circulaire en forme de bol.;Versants peu escarpés.;Muraille peu élevée.;Fond arrondi.;2;Formation assez intéressante.;11;Quatre jours après le Premier Quartier;Trois jours après le Dernier Quartier;50;Lunette 50 mm;Télescope 100 mm;Wollaston;Wollaston;6570;9.64319;30.5992744215538;313.020705523653;30.758279800415;30.4402675628662;313.205415725708;312.836000442505;LOLA2011;Europe;Great Britain;Crater, craters;AA;Aristarchus;LAC-39;Adopted by IAU;1935-01-01 00:00:00;;William Hyde. British chemist, physicist (1766-1828).;http://planetarynames.wr.usgs.gov/Feature/6570
WRIGHT;AA3155S08674W;3155S08674;AA;Cratère;;Période de formation non trouvée;;Frederick E. Wright;(??);Non nommé;Non nommé;Non nommé;Astronome;Etats Unis;américain;19;19 ème siècle;?;1841;?;1906;Sélénographe.;-86.743411;273.256589;86.743° Ouest;-31.547854;31.548° Sud;Zone des librations;Sud-Ouest;Limbe Sud-Ouest de la Lune;61;Piazzi;0;;Q3W;;IV-151-H1;40;40;24;24;?;?;Hauteur inconnue.Calcul impossible.;Hauteur inconnue. Visualisation impossible;Formation circulaire située dans la zone des librations.;Versants peu escarpés;Muraille assez élevée en gradins.;Fond plat avec montagne centrale.;1;Formation peu intéressante ou difficile;14;A la Pleine Lune;Six jours après le Dernier Quartier;30;Jumelles x 10;Lunette 50 mm;Wright;Wright;6581;40.165;-31.5478541001997;273.256588722697;-30.9067249298096;-32.1890602111816;274.015420913696;272.497930526733;LOLA2011;North America;American;Crater, craters;AA;Eichstadt;LAC-91;Adopted by IAU;1964-01-01 00:00:00;;Frederick Eugene. American petrologist and astronomer (1877-1953). Thomas. British philosopher (1711-1786). William Hammond. American astronomer (1871-1959).;http://planetarynames.wr.usgs.gov/Feature/6581
WROTTESLEY;AA2390S05662E;2390S05662;AA;Cratère;;Imbrien Supérieur (De -3,8 milliards d'années à -3,2 milliards d'années);;John Wrottesley;Birt / Lee (1865);Conradi;Non nommé;Non nommé;Astronome;Angleterre;anglais;19;19 ème siècle;?;1798;?;1867;A réalisé un catalogue d'étoiles doubles et un catalogue de mesures de positions stellaires.;56.619277;56.619277;56.619° Est;-23.896431;23.896° Sud;Face visible;Sud-Est;Bord Sud de la Mer de la Fécondité;59;Petavius;147;15d3;309S 315 C 105 C 112 C 119C/S 124C;;IV-186-H3;58;58;35;35;2300;7000;0.0404;A_____________________________________________________A;Formation circulaire située sur le versant Nord-Ouest de Petavius.;Versants escarpés portant Wrottesley A au Nord-Ouest.;Muraille élevée en gradins chevauchée par un cratère au Sud-Ouest.;Fond plat. Montagne centrale.;3;Formation très intéressante.;3;Trois jours après la Nouvelle lune;Deux jours après la Pleine Lune;30;Jumelles x 10;Lunette 50 mm;Wrottesley;Wrottesley;6583;58.3834;-23.8964311499611;56.6192766296372;-22.9337425231934;-24.8591194152832;57.6727733612061;55.5658626556396;LOLA2011;Europe;Great Britain;Crater, craters;AA;Petavius;LAC-98;Adopted by IAU;1935-01-01 00:00:00;;John, Baron Wrottesley. British astronomer (1798-1867).;http://planetarynames.wr.usgs.gov/Feature/6583
