NAME;LUN;LUN_REDUCED;NAMETYPE;TYPE;SUBTYPE;PERIOD;GEOLOGY;NAMEDETAIL;NAMEORIGIN;LANGRENUS;HEVELIUS;RICCIOLI;WORK;COUNTRY;NATIONLITY;CENTURYN;CENTURYC;BIRTHPLACE;BIRTHDATE;DEATHPLACE;DEATHDATE;FACTS;LONGIN;LONGIN360;LONGIC;LATIN;LATIC;FACE;QUADRANT;AREA;RUKL;RUKLC;VISCARDY;HATFIELD;WESTFALL;WOOD;LOPAM;LENGTHKM;WIDEKM;LENGTHMI;WIDEMI;HEIGHTM;HEIGHTFE;RAPPORT;PROFIL;GENERAL;SLOPES;WALLS;FLOOR;INTERESTN;INTERESTC;LUNATION;MOONDAYS;MOONDAYM;DIAMINST;THINSTRU;PRINSTRU;IAU_FEATURE_NAME;IAU_CLEAN_FEATURE_NAME;IAU_FEATURE_ID;IAU_DIAMETER;IAU_CENTER_LATITUDE;IAU_CENTER_LONGITUDE;IAU_NORTHERN_LATITUDE;IAU_SOUTHERN_LATITUDE;IAU_EASTERN_LONGITUDE;IAU_WESTERN_LONGITUDE;IAU_COORDINATE_SYSTEM;IAU_CONTINENT;IAU_ETHNICITY;IAU_FEATURE_TYPE;IAU_FEATURE_TYPE_CODE;IAU_QUAD_NAME;IAU_QUAD_CODE;IAU_APPROVAL_STATUS;IAU_APPROVAL_DATE;IAU_REFERENCE;IAU_ORIGIN;IAU_LINK
LOVELACE;AA8208N10951W;8208N10951;AA;Cratère;;;;William R. Lovelace;UAI 1970 ?;Inconnu à l'époque;Inconnu à l'époque;Inconnu à l'époque;Médecin;Etats-Unis;américain;20;20 ème siècle;??;1907;??;1965;Spécialisé en recherche spatiale.;-109.509606;250.490394;109.510° Ouest;82.080360;82.080° Nord;Face cachée;Nord-Ouest;;Pas de carte;;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;;;54;54;32;32;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible..;Hauteur inconnue. Dessin impossible..;Non observable;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable;Lovelace;Lovelace;3488;57.063;82.08035978748;250.49039410963;83.0333843231201;81.1517543792725;257.000329971313;243.291662216187;LOLA2011;North America;American;Crater, craters;AA;Peary;LAC-1;Adopted by IAU;1970-01-01 00:00:00;;William Randolph, II. American doctor, space scientist (1907-1965).;http://planetarynames.wr.usgs.gov/Feature/3488
LOVELL;AA3674S14247W;3674S14247;AA;Cratère;;;;James A Lovell Junior.;UAI 1997 ?;Inconnu à l'époque;Inconnu à l'époque;Inconnu à l'époque;Astronaute;Etats-Unis;américain;20;20 ème siècle;??;1928;Vivant;Vivant;Pilote de la mission Apollo 8 autour de la Lune en décembre 1968. Commandant de la mission Apollo 13 en 1972 accidentée dans l'espace.;-142.472258;217.527742;142.472° Ouest;-36.741894;36.742° Sud;Face cachée;Sud-Ouest;;Pas de carte;;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;;;34;34;20;20;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible..;Hauteur inconnue. Dessin impossible..;Non observable;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable;Lovell;Lovell;3489;35.0957;-36.741894375804;217.527742433687;-36.2074146270752;-37.2761936187744;218.155870437622;216.897562026978;LOLA2011;North America;American;Crater, craters;AA;Apollo;LAC-121;Adopted by IAU;1970-01-01 00:00:00;;James A., Jr.. American astronaut (1928-Live).;http://planetarynames.wr.usgs.gov/Feature/3489
LOWELL;AA1297S10342W;1297S10342;AA;Cratère;;;;Percival Lowell;UAI 1970 ?;Inconnu à l'époque;Inconnu à l'époque;Inconnu à l'époque;Astronome;Etats-Unis;américain;20;20 ème siècle;Boston;1855;Flagstaff;1916;Spécialiste de la planète Mars. Principal défenseur de la théorie des canaux. Mécène constructeur de l'observatoire de Flagstaff. Calcul de l'orbite d'une hypothétique planète transneptunienne.;-103.417929;256.582071;103.418° Ouest;-12.965523;12.966° Sud;Face cachée;Sud-Ouest;;Pas de carte;;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;;V-015-H1;66;66;39;39;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible..;Hauteur inconnue. Dessin impossible..;Non observable;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable;Lowell;Lowell;3493;62.6484;-12.9655230812664;256.58207145156;-11.932487487793;-13.9985580444336;257.642248153687;255.521902084351;LOLA2011;North America;American;Crater, craters;AA;Lowell;LAC-90;Adopted by IAU;1970-01-01 00:00:00;;Percival. American astronomer (1855-1916).;http://planetarynames.wr.usgs.gov/Feature/3493
LUCRETIUS;AA0822S12124W;0822S12124;AA;Cratère;;;;Titus C. Lucrecius;UAI 1970 ?;Inconnu à l'époque;Inconnu à l'époque;Inconnu à l'époque;Philosophe;Rome;romain;-1;1er siècle avant JC;??;-95;??;-55;??;-121.243810;238.756190;121.244° Ouest;-8.222364;8.222° Sud;Face cachée;Sud-Ouest;;Pas de carte;;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;;V-022-M V-022-H3;63;63;37;37;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible..;Hauteur inconnue. Dessin impossible..;Non observable;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable;Lucretius;Lucretius;3505;64.6109;-8.22236414266272;238.756190180837;-7.15699768066406;-9.28772926330566;239.832620620728;237.679761886597;LOLA2011;Europe;Roman;Crater, craters;AA;Lucretius;LAC-89;Adopted by IAU;1970-01-01 00:00:00;;Titus Lucretius Carus. Roman scientific philosopher (c. 94-55 B.C.).;http://planetarynames.wr.usgs.gov/Feature/3505
LUDWIG;AA0772S09745E;0772S09745;AA;Cratère;;;;Carl Friedrich Wilhelm Ludwig;UAI 1979 ?;Inconnu à l'époque;Inconnu à l'époque;Inconnu à l'époque;Physiologue;Allemagne;allemand;19;19 ème siècle:;Witzenhausen;1816;Leipzig;1895;Nombreuses études sur le sang, la lymphe, l'urine et le coeur. Développement des moyens de mesure expérimentale en physiologie.;97.452944;97.452944;97.453° Est;-7.721626;7.722° Sud;Zone des librations;Sud-Est;;IV;Curie;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;;;23;23;14;14;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible..;Hauteur inconnue. Dessin impossible..;Formation circulaire située dans la zone des librations.;;;;1;Formation difficile ou peu intéressante;1;2 jours après la Nouvelle Lune;1 jour après la Pleine Lune;30;Jumelles x10;Lunette 50 mm;Ludwig;Ludwig;3508;23.2895;-7.72162561341466;97.4529443943831;-7.33777046203613;-8.10581588745117;97.8404026031494;97.0653629302979;LOLA2011;Europe;Germany;Crater, craters;AA;Pasteur;LAC-82;Adopted by IAU;1973-01-01 00:00:00;;Carl Friedrich Wilhelm. German physiologist (1816-1895).;http://planetarynames.wr.usgs.gov/Feature/3508
LUNDMARK;AA3887S15256E;3887S15256;AA;Cratère;;;;Knut E. Lundmark;UAI 1970 ?;Inconnu à l'époque;Inconnu à l'époque;Inconnu à l'époque;Astronome;Suède;suédois;20;20 ème siècle;??;1889;??;1958;??;152.557919;152.557919;152.558° Est;-38.869929;38.870° Sud;Face cachée;Sud-Est;;Pas de carte;;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;;;106;106;62;62;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible..;Hauteur inconnue. Dessin impossible..;Non observable;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable;Lundmark;Lundmark;3521;103.444;-38.8699292138721;152.557919083321;-37.2080116271973;-40.5701904296875;154.576246261597;150.714380264282;LOLA2011;Europe;Sweden;Crater, craters;AA;Jules Verne;LAC-118;Adopted by IAU;1970-01-01 00:00:00;;Knut Emil. Swedish astronomer (1889-1958).;http://planetarynames.wr.usgs.gov/Feature/3521
LYMAN;AA6496S16247E;6496S16247;AA;Cratère;;;;Theodore Lyman;UAI 1970 ?;Inconnu à l'époque;Inconnu à l'époque;Inconnu à l'époque;Physicien;Etats-Unis;américain;20;20 ème siècle;Boston;1874;Brookline;1954;Recherches en spectroscopie ultraviolette. Découvreur d'une série de raies caractéristiques de l'hydrogène dans ce domaine en 1906.;162.470007;162.470007;162.470° Est;-64.958386;64.958° Sud;Face cachée;Sud-Est;;Pas de carte;;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;;;84;84;49;49;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible..;Hauteur inconnue. Dessin impossible..;Non observable;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable;Lyman;Lyman;3534;83.253;-64.9583861769969;162.470006625985;-63.5851783752441;-66.3315773010254;165.715337753296;159.224687576294;LOLA2011;North America;American;Crater, craters;AA;Minnaert;LAC-141;Adopted by IAU;1970-01-01 00:00:00;;Theodore. American physicist (1874-1954).;http://planetarynames.wr.usgs.gov/Feature/3534
MACH;AA1813N14924W;1813N14924;AA;Cratère;;;;Ernst Mach;UAI 1976 ?;Inconnu à l'époque;Inconnu à l'époque;Inconnu à l'époque;Physicien;Autriche;autrichien;19;19 ème siècle:;Chirlitz-Turas;1838;Haar;1916;Nombreuse recherches en optique, en acoustique et sur la vitesse du son. Auteur d'un principe général sur l'action mutuee de deux corps en 1883. Créateur de l'empiriocriticisme en 1905.;-149.236474;210.763526;149.236° Ouest;18.127931;18.128° Nord;Face cachée;Nord-Ouest;;Pas de carte;;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;;V-031-M IV-051-M V-032-M V-028-M;180;180;106;106;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible..;Hauteur inconnue. Dessin impossible..;Non observable;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable;Mach;Mach;3554;174.966;18.127930562022;210.763525584112;21.0129337310791;15.2429294586182;213.799341201782;207.727712631226;LOLA2011;Europe;Austria;Crater, craters;AA;Joule;LAC-52;Adopted by IAU;1970-01-01 00:00:00;;Ernst. Austrian physicist, philosopher (1838-1916).;http://planetarynames.wr.usgs.gov/Feature/3554
MAKSUTOV;AA4075S16865W;4075S16865;AA;Cratère;;;;Dmitrij D. Maksutov;UAI 1961 ?;Inconnu à l'époque;Inconnu à l'époque;Inconnu à l'époque;Optic ien;URSS;soviétique;20;20 ème siècle;??;1896;??;1964;Inventeur d'un type de télescope catadioptrique.;-168.652947;191.347053;168.653° Ouest;-40.746969;40.747° Sud;Face cachée;Sud-Ouest;;Pas de carte;;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;;V-043-M;83;83;49;49;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible..;Hauteur inconnue. Dessin impossible..;Non observable;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable;Maksutov;Maksutov;3602;83.8354;-40.7469686582933;191.347053103851;-39.3646106719971;-42.1293258666992;193.171838760376;189.522272109985;LOLA2011;Europe;Soviet;Crater, craters;AA;Oppenheimer;LAC-120;Adopted by IAU;1970-01-01 00:00:00;;Dmitrij Dmitrievich. Soviet optician (1896-1964).;http://planetarynames.wr.usgs.gov/Feature/3602
MALYY;AA2203N10556E;2203N10556;AA;Cratère;;;;Aleksandr L. Malyy;UAI 1970 ?;Inconnu à l'époque;Inconnu à l'époque;Inconnu à l'époque;Ingénieur;URSS;soviétique;20;20 ème siècle;??;1907;??;1961;Concepteur de lanceurs spatiaux;105.558412;105.558412;105.558° Est;22.029431;22.029° Nord;Face cachée;Nord-Est;;Pas de carte;;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;;;41;41;24;24;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible..;Hauteur inconnue. Dessin impossible..;Non observable;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable;Malyy;Malyy;3613;41.2902;22.0294306209715;105.558412371772;22.7102642059326;21.3486003875732;106.292860031128;104.823965072632;LOLA2011;Europe;Soviet;Crater, craters;AA;Joliot;LAC-46;Adopted by IAU;1970-01-01 00:00:00;;Aleksandr L'vovich. Soviet rocketry scientist (1907-1961).;http://planetarynames.wr.usgs.gov/Feature/3613
MANDEL'SHTAM;AA0570N16239E;0570N16239;AA;Cratère;;;;Leonid I. Mandel'shtam;UAI 1970 ?;Inconnu à l'époque;Inconnu à l'époque;Inconnu à l'époque;Physicien;URSS;soviétique;20;20 ème siècle;??;1879;??;1944;??;162.387706;162.387706;162.388° Est;5.697681;5.698° Nord;Face cachée;Nord-Est;;Pas de carte;;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;;;197;197;116;116;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible..;Hauteur inconnue. Dessin impossible..;Non observable;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable;Mandel'shtam;Mandel shtam;3625;181.892;5.69768081668255;162.387706309514;8.69689750671387;2.69846534729004;165.401826858521;159.373586654663;LOLA2011;Europe;Soviet;Crater, craters;AA;Mandel'shtam;LAC-67;Adopted by IAU;1970-01-01 00:00:00;;Leonid Isaakovich. Soviet physicist (1879-1944).;http://planetarynames.wr.usgs.gov/Feature/3625
MARCI;AA2223N16757W;2223N16757;AA;Cratère;;;;Jan Marek Marci von Kronland (dit Ioannes Marcus);UAI 1970 ?;Inconnu à l'époque;Inconnu à l'époque;Inconnu à l'époque;Physicien;Allemagne;allemand;17;17 ème siècle:;Landskron;1595;Prague;1667;Médecin de l'Empereur Ferdinand III. Auteur d'une théorie de la lumière.;-167.572113;192.427887;167.572° Ouest;22.228316;22.228° Nord;Face cachée;Nord-Ouest;;Pas de carte;;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;;;25;25;15;15;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible..;Hauteur inconnue. Dessin impossible..;Non observable;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable;Marci;Marci;3657;24.4658;22.2283159943346;192.427887166671;22.6317310333252;21.8249034881592;192.863687515259;191.992086410522;LOLA2011;Europe;Czechoslovakia;Crater, craters;AA;Cockcroft;LAC-51;Adopted by IAU;1970-01-01 00:00:00;;Jan Marek Marci von Kronland. Czechoslovakian physicist (1595-1667).;http://planetarynames.wr.usgs.gov/Feature/3657
MARCONI;AA0948S14520E;0948S14520;AA;Cratère;;;;Guglielmo Marconi;UAI 1970 ?;Inconnu à l'époque;Inconnu à l'époque;Inconnu à l'époque;Physicien;Italie;italien;20;20 ème siècle;Bologne;1874;Rome;1937;Découvreur d'un procédé de télégraphie sans fil en 1896. Créateur du premier service de radiotéléphonie sans fil en 1914. Président de l'Académie royale en 1930. Prix Nobel en 1909 avec Braun.;145.202464;145.202464;145.202° Est;-9.481188;9.481° Sud;Face cachée;Sud-Est;;Pas de carte;;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;;I-115-H3 I-116-M I-115-H2 I-115-M;73;73;43;43;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible..;Hauteur inconnue. Dessin impossible..;Non observable;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable;Marconi;Marconi;3659;72.8767;-9.48118821507252;145.202463695993;-8.28074645996094;-10.6841716766357;146.419988632202;143.980600357056;LOLA2011;Europe;Italy;Crater, craters;AA;Dellinger;LAC-84;Adopted by IAU;1970-01-01 00:00:00;;Guglielmo. Italian physicist, inventor. Nobel laureate (1874-1937).;http://planetarynames.wr.usgs.gov/Feature/3659
MARE INGENII;ME3325S16483E;3325S16483;ME;Mer;;;;Mer de l'Habilité;UAI 1961 ?;Inconnu à l'époque;Inconnu à l'époque;Inconnu à l'époque;;;;;;;;;;;164.826819;164.826819;164.827° Est;-33.245795;33.246° Sud;Face cachée;Sud-Est;;Pas de carte;;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;;II-075-M;318;318;187;187;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible..;Hauteur inconnue. Dessin impossible..;Non observable;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable;Mare Ingenii;Mare Ingenii;3679;282.204;-33.2457950699999;164.826818972;-28.5364284515381;-37.4223785400391;169.851552963257;158.553354263306;LOLA2011;Europe;Latin;Mare, maria;ME;Mare Ingenii;LAC-119;Adopted by IAU;1961-01-01 00:00:00;;`Sea of Cleverness.`;http://planetarynames.wr.usgs.gov/Feature/3679
MARE MOSCOVIENSE;ME2728N14812E;2728N14812;ME;Mer;;;;Mer de Moscovie;UAI 1961 ?;Inconnu à l'époque;Inconnu à l'époque;Inconnu à l'époque;;;;;;;;;;;148.122479;148.122479;148.122° Est;27.281589;27.282° Nord;Face cachée;Nord-Est;;Pas de carte;;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;;V-124-M IV-099-M V-085-M V-103-M V-124-H1 V-079-M;277;277;162;162;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible..;Hauteur inconnue. Dessin impossible..;Non observable;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable;Mare Moscoviense;Mare Moscoviense;3682;275.57;27.281589339;148.122479065;31.4974384307861;22.9542446136475;153.260618209839;143.412191390991;LOLA2011;Europe;Latin;Mare, maria;ME;Mare Moscoviense;LAC-48;Adopted by IAU;1961-01-01 00:00:00;;`Sea of Muscovy.`;http://planetarynames.wr.usgs.gov/Feature/3682
MARIOTTE;AA2846S13906W;2846S13906;AA;Cratère;;;;Abbé Edme Mariotte;UAI 1970 ?;Inconnu à l'époque;Inconnu à l'époque;Inconnu à l'époque;Physicien;France;français;17;17 ème siècle:;Dijon;1620;Paris;1684;Nombreux travaux sur les solides, les liquides et les gaz. Auteur de la loi sur la compressibilité des gaz en 1676.;-139.063943;220.936057;139.064° Ouest;-28.456698;28.457° Sud;Face cachée;Sud-Ouest;;Pas de carte;;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;;V-030-H2;65;65;38;38;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible..;Hauteur inconnue. Dessin impossible..;Non observable;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable;Mariotte;Mariotte;3713;70.2722;-28.4566981257521;220.936056974912;-27.3646602630615;-29.5480518341064;221.926382064819;219.952177047729;LOLA2011;Europe;France;Crater, craters;AA;Lodygin;LAC-106;Adopted by IAU;1970-01-01 00:00:00;;Edme. French physicist (1620-1684).;http://planetarynames.wr.usgs.gov/Feature/3713
MAUNDER;AA1452S09388W;1452S09388;AA;Cratère;;;;Edward Walter Maunder;UAI 1970 ?;Inconnu à l'époque;Inconnu à l'époque;Inconnu à l'époque;Astronome;Royaume Uni;britannique;20;20 ème siècle;Londres;1851;Londres;1928;Spécialiste du Soleil et de sa photographie. Découvreur de minimum des taches solaires de 1645 à 1715. Fondateur de la British Astronomcal Association en 1890 avec sa soeur Annie Russell et son frère Thomas.;-93.875459;266.124541;93.875° Ouest;-14.524966;14.525° Sud;Zone des librations;Sud-Ouest;;VII;Mare Orientale;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;;IV-195-H2;55;55;32;32;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible..;Hauteur inconnue. Dessin impossible..;Formation circulaire située dans la zone des librations.;;;;1;Formation difficile ou peu intéressante;14;Pleine Lune;6 jours après le Dernier Quartier;30;Jumelles x10;Lunette 50 mm;Maunder;Maunder;3756;53.7978;-14.5249656040787;266.124540671641;-13.6390476226807;-15.4132308959961;267.039182662964;265.2064037323;LOLA2011;Europe;Great Britain;Crater, craters;AA;Lowell;LAC-90;Adopted by IAU;1970-01-01 00:00:00;;Annie Scott Dill Russell. British astronomer (1868-1947). Edward Walter. British astronomer (1851-1928).;http://planetarynames.wr.usgs.gov/Feature/3756
MAXWELL;AA2990N09853E;2990N09853;AA;Cratère;;;;James Clerk Maxwell;UAI 1970 ?;Inconnu à l'époque;Inconnu à l'époque;Inconnu à l'époque;Physicien;Royaume Uni;britannique;19;19 ème siècle:;Edimbourg;1831;Cambridge;1879;Nombreuses études sur les gaz et la thermodynamique. Auteur des équations générales du champ électromagnétique et de la théorie électromagnétique de la lumière en 1873. ;98.525561;98.525561;98.526° Est;29.904801;29.905° Nord;Zone des librations;Nord-Est;;III;Mare Marginis;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;;;107;107;63;63;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible..;Hauteur inconnue. Dessin impossible..;Formation circulaire située dans la zone des librations.;;;;1;Formation difficile ou peu intéressante;1;2 jours après la Nouvelle Lune;1 jour après la Pleine Lune;30;Jumelles x10;Lunette 50 mm;Maxwell;Maxwell;3765;109.241;29.90480073273;98.5255609997453;31.7061862945557;28.1034183502197;100.602556228638;96.4489612579346;LOLA2011;Europe;Great Britain;Crater, craters;AA;Joliot;LAC-46;Adopted by IAU;1961-01-01 00:00:00;;James Clerk. British physicist (1831-1879).;http://planetarynames.wr.usgs.gov/Feature/3765
MCADIE;AA0211N09222E;0211N09222;AA;Cratère;;;;Alexander George McAdie;UAI 19XX ?;Inconnu à l'époque;Inconnu à l'époque;Inconnu à l'époque;Météorologue;Etats-Unis;américain;20;20 ème siècle;??;1863;??;1943;??;92.218218;92.218218;92.218° Est;2.109699;2.110° Nord;Zone des librations;Nord-Est;;III;Mare Marginis;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;;;45;45;26;26;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible..;Hauteur inconnue. Dessin impossible..;Formation circulaire située dans la zone des librations.;;;;1;Formation difficile ou peu intéressante;1;2 jours après la Nouvelle Lune;1 jour après la Pleine Lune;30;Jumelles x10;Lunette 50 mm;McAdie;McAdie;3776;41.0026;2.10969875298737;92.2182183301384;2.78578758239746;1.4336109161377;92.8947658538818;91.5416698455811;LOLA2011;North America;American;Crater, craters;AA;Babcock;LAC-64;Adopted by IAU;1973-01-01 00:00:00;;Alexander George. American meteorologist (1863-1943).;http://planetarynames.wr.usgs.gov/Feature/3776
MCAULIFFE;AA3324S14977W;3324S14977;AA;Cratère;;;;Sharon Christa McAuliffe;UAI 1970 ?;Inconnu à l'époque;Inconnu à l'époque;Inconnu à l'époque;Institutrice;Etats-Unis;américain;20;20 ème siècle;??;1948;??;1986;Membre de la navette spatiale Challenger accidentée en 1986.;-149.772005;210.227995;149.772° Ouest;-33.243289;33.243° Sud;Face cachée;Nord-Ouest;;Pas de carte;;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;;;19;19;11;11;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible..;Hauteur inconnue. Dessin impossible..;Non observable;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable;McAuliffe;McAuliffe;3777;19.1128;-33.243289241411;210.227995316972;-32.9281368255615;-33.5584411621094;210.604902267456;209.85108757019;LOLA2011;North America;American;Crater, craters;AA;Apollo;LAC-121;Adopted by IAU;1988-01-01 00:00:00;;Sharon Christa Corrigan. civilian school teacher member of the Challenger crew (1948-1986).;http://planetarynames.wr.usgs.gov/Feature/3777
MCKELLAR;AA1572S17086W;1572S17086;AA;Cratère;;;;Andrew McKellar;UAI 1970 ?;Inconnu à l'époque;Inconnu à l'époque;Inconnu à l'époque;Astronome;Canada;canadien;20;20 ème siècle;??;1910;??;1960;??;-170.861825;189.138175;170.862° Ouest;-15.718116;15.718° Sud;Face cachée;Sud-Ouest;;Pas de carte;;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;;;51;51;30;30;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible..;Hauteur inconnue. Dessin impossible..;Non observable;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable;McKellar;McKellar;3780;50.1634;-15.7181157891663;189.138175401676;-14.8909740447998;-16.5452575683594;189.997350692749;188.279001235962;LOLA2011;North America;Canada;Crater, craters;AA;Icarus;LAC-86;Adopted by IAU;1970-01-01 00:00:00;;Andrew. Canadian astronomer (1910-1960).;http://planetarynames.wr.usgs.gov/Feature/3780
MCLAUGHLIN;AA4701N09283W;4701N09283;AA;Cratère;;;;Dean B. McLaughlin;UAI 1970 ?;Inconnu à l'époque;Inconnu à l'époque;Inconnu à l'époque;Astronome;Etats-Unis;américain;20;20 ème siècle;??;1901;??;1965;??;-92.827693;267.172307;92.828° Ouest;47.008127;47.008° Nord;Zone des librations;Nord-Ouest;;I;Brianchon;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;;;79;79;46;46;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible..;Hauteur inconnue. Dessin impossible..;Formation circulaire située dans la zone des librations.;;;;1;Formation difficile ou peu intéressante;14;Pleine Lune;6 jours après le Dernier Quartier;30;Jumelles x10;Lunette 50 mm;McLaughlin;McLaughlin;3781;75.2903;47.0081269624717;267.172307049026;48.1737804412842;45.8424282073975;268.984384536743;265.357213973999;LOLA2011;North America;American;Crater, craters;AA;Lorentz;LAC-36;Adopted by IAU;1970-01-01 00:00:00;;Dean Benjamin. American astronomer (1901-1965).;http://planetarynames.wr.usgs.gov/Feature/3781
MCMATH;AA1663N16609W;1663N16609;AA;Cratère;;;;Francis C. McMath;UAI 1970 ?;Inconnu à l'époque;Inconnu à l'époque;Inconnu à l'époque;Astronome;Etats-Unis;américain;20;20 ème siècle;??;1867;??;1938;??;-166.091752;193.908248;166.092° Ouest;16.630284;16.630° Nord;Face cachée;Nord-Ouest;;Pas de carte;;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;;;86;86;51;51;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible..;Hauteur inconnue. Dessin impossible..;Non observable;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable;McMath;McMath;3783;88.5847;16.63028369174;193.908247752598;18.091028213501;15.1695384979248;195.432497024536;192.384321212769;LOLA2011;North America;American;Crater, craters;AA;Cockcroft;LAC-51;Adopted by IAU;1970-01-01 00:00:00;;Francis Charles. American engineer, astronomer (1867-1938). Robert Raynolds. American astronomer (1891-1962).;http://planetarynames.wr.usgs.gov/Feature/3783
MCNAIR;AA3593S14795W;3593S14795;AA;Cratère;;;;Ronald Erwin McNair;UAI 1970 ?;Inconnu à l'époque;Inconnu à l'époque;Inconnu à l'époque;Astronaut;Etats-Unis;américain;20;20 ème siècle;??;1950;??;1986;Membre de la navette spatiale Challenger accidentée en 1986.;-147.951908;212.048092;147.952° Ouest;-35.930099;35.930° Sud;Face cachée;Sud-Ouest;;Pas de carte;;Pas de carte ou d'image;Pas de carte ou d'image;Pas de carte ou d'image;;;29;29;17;17;Inconnue;Inconnue;Hauteur inconnue. Calcul impossible..;Hauteur inconnue. Dessin impossible..;Non observable;;;;0;Non observable;0;Non observable;Non observable;999;Non observable;Non observable;McNair;McNair;3785;32.0166;-35.930098942035;212.048091505764;-35.4821968078613;-36.3779964447021;212.698945999146;211.396982192993;LOLA2011;North America;American;Crater, craters;AA;Apollo;LAC-121;Adopted by IAU;1988-01-01 00:00:00;;Ronald Ewald. member of the Challenger crew (1950-1986).;http://planetarynames.wr.usgs.gov/Feature/3785
